"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","20 Walgrove SE Unit#415","A2247037","Apartment","Walden","12/01/2025","$260,000.00","$250,000.00","580","Calgary","2018","114","Christine Van Hal","CVANHACH","","Thomas Kelly","CKELLYTH1","","CAL Zone S"
"501","S","240 Skyview Ranch Road NE Unit#2103","A2251845","Apartment","Skyview Ranch","12/05/2025","$259,900.00","$248,000.00","848","Calgary","2015","97","Raman Chahal","CCHAHARA3","CDHILLHA3","Pawan Kaila","CKAILAPA","","CAL Zone NE"
"501","S","450 Kincora Glen Road NW Unit#3406","A2274700","Apartment","Kincora","12/19/2025","$245,000.00","$245,000.00","574","Calgary","2017","7","Ilona Drost","CDROSTIL","","Kayla Hagen","CMCNABKA","","CAL Zone N"
"501","S","298 Sage Meadows Park NW Unit#2109","A2270753","Apartment","Sage Hill","12/05/2025","$250,000.00","$245,000.00","643","Calgary","2020","21","Jamie Cheung","CCHEUNJA1","","Jean Diestro","CDIESTJE","","CAL Zone N"
"501","S","298 Sage Meadows Park NW Unit#1106","A2265005","Apartment","Sage Hill","12/17/2025","$259,900.00","$245,000.00","633","Calgary","2020","27","Krista Sorby","CSORBYKR","CLEAHDE","Raj Sandhu","CSANDHRA2","","CAL Zone N"
"501","S","4327 75 Street NW Unit#303","A2264234","Apartment","Bowness","12/04/2025","$249,900.00","$245,000.00","852","Calgary","2002","51","Amanda Priolo","CPRIOLAM","","Anita D'Souza","CDSOUZAN2","","CAL Zone NW"
"501","S","8710 Horton Road SW Unit#706","A2257376","Apartment","Haysboro","12/05/2025","$249,900.00","$245,000.00","704","Calgary","2008","71","Kimberley Van Ameringen","CVANAMKI","CSTANGSA","Tenzin Nyima","CNYIMATE","","CAL Zone S"
"501","S","140 Mahogany Street SE Unit#117","A2222312","Apartment","Mahogany","12/03/2025","$249,900.00","$245,000.00","554","Calgary","2025","200","Danny James","CJAMESDA","CKONCH","Merli Rojas","CROJASME","","CAL Zone SE"
"501","S","582 Seton Circle SE","A2271773","Row/Townhouse","Seton","12/11/2025","$249,900.00","$244,900.00","458","Calgary","2025","21","Anna Kaufman","CKAUFMAN","CKAUFMRU","Linda Kettles","CKETTLLI","","CAL Zone SE"
"501","S","2280 68 Street NE Unit#1205","A2269565","Apartment","Monterey Park","12/13/2025","$259,900.00","$244,000.00","845","Calgary","2003","36","Shekhar Kaushal","CKAUSHSH","CBHASIRI","Munaz Rajwani","CRAJWAMU","","CAL Zone NE"
"501","S","22 Richard Place SW Unit#141","A2260240","Apartment","Lincoln Park","12/03/2025","$259,900.00","$243,000.00","697","Calgary","2003","68","Gillian Stewart","CSTEWAGI","","Dorje Lama","CLAMADO","","CAL Zone W"
"501","S","650 10 Street SW Unit#604","A2272996","Apartment","Downtown West End","12/15/2025","$250,000.00","$242,500.00","771","Calgary","2000","18","Dennis Hwang","CHWANGDE","","Lily Chan","CCHANLI","","CAL Zone CC"
"501","S","60 Panatella Street NW Unit#3105","A2216925","Apartment","Panorama Hills","12/10/2025","$249,000.00","$240,000.00","846","Calgary","2007","223","Darya Pfund","CAPFUNDDA","","Ricky Ahuja","CAHUJARA","","CAL Zone N"
"501","S","822 Arbour Lake Road NW","A2261984","Row/Townhouse","Arbour Lake","12/22/2025","$257,998.97","$239,938.97","593","Calgary","2025","80","Jamie Ostby","COSTBYJA","CMCINTJE","Lynda Holloway-Kisil","CKISILLY","","CAL Zone NW"
"501","S","1301 17 Avenue NW Unit#210","A2272691","Apartment","Capitol Hill","12/18/2025","$249,900.00","$239,800.00","674","Calgary","1980","21","Michael Montgomery","CMONTGMI","LDSMOLEDA","Maxine Roberts","CROBERMA","","CAL Zone CC"
"501","S","28 Auburn Bay Link SE Unit#108","A2272132","Apartment","Auburn Bay","12/20/2025","$245,000.00","$238,000.00","532","Calgary","2015","29","Nevena Stankovic","CSTANKNE","","Max Malychev","CMALYCMA","","CAL Zone SE"
