"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","75 Erin Road SE","A2121043","Detached","Erin Woods","04/17/2024","$449,900.00","$525,000.00","929","Calgary","1991","6","Andrea Berge","CBERGEAN","","Stephanie Begin","CBEGINST","","CAL Zone E"
"1501","S","281 Cougar Ridge Drive SW Unit#1106","A2120733","Row/Townhouse","Cougar Ridge","04/19/2024","$495,000.00","$525,000.00","1,053","Calgary","2006","8","Marc Stokes","CSTOKEMA","CWILDEBE","Yanick Harrison","CHARRIYA","","CAL Zone W"
"1501","S","404 Nolanlake Villas NW","A2120135","Row/Townhouse","Nolan Hill","04/12/2024","$509,900.00","$525,000.00","1,725","Calgary","2016","8","Len T. Wong","CWONGLE3","CTIMMECA","Cynthia Culhane","CCULHACY","","CAL Zone N"
"1501","S","127 Millcrest Way SW","A2119671","Detached","Millrise","04/06/2024","$498,000.00","$525,000.00","907","Calgary","1987","2","Steven Wright","CWRIGHST","","Devang Joshi","CJOSHIDE","","CAL Zone S"
"1501","S","130 HAMPTONS Link NW","A2119492","Row/Townhouse","Hamptons","04/09/2024","$529,900.00","$525,000.00","1,475","Calgary","1997","5","Chris Gaudet","CGAUDECH","CLEEAR2","Xing Wen Li","CLIXI1","","CAL Zone NW"
"1501","S","911 Crestridge Common SW","A2118821","Row/Townhouse","Crestmont","04/29/2024","$549,900.00","$525,000.00","1,397","Calgary","2022","27","Daniela Palacio","CPALACDA","","Paul Chou","CCHOUPA","","CAL Zone W"
"1501","S","152 Legacy Point SE","A2117751","Row/Townhouse","Legacy","04/10/2024","$499,900.00","$525,000.00","1,740","Calgary","2019","7","Jamie Newton","CNEWTOJA","CBEDARLA","Tudor Constantinescu","CCONSTTU","","CAL Zone S"
"1501","S","5 Country Hills Terrace NW","A2115564","Detached","Country Hills","04/02/2024","$525,000.00","$525,000.00","876","Calgary","1997","15","Florent Boletini","CBOLETFL","","Nandha Ramasamy","CRAMASNA","","CAL Zone N"
"1501","S","2216 47 Street SE","A2115483","Detached","Forest Lawn","04/09/2024","$539,800.00","$525,000.00","1,050","Calgary","1959","20","Ali Mawani","CMAWANAL","","Leon Fernandes","CFERNALE","","CAL Zone E"
"1501","S","327 9A Street NW Unit#512","A2115253","Apartment","Sunnyside","04/18/2024","$529,990.00","$525,000.00","802","Calgary","2021","27","Ben Escott","CESCOTMI","","Draydon Bogner","CBOGNEDR","CBATKECO","CAL Zone CC"
"1501","S","8355 19 Avenue SW Unit#401","A2114936","Apartment","Springbank Hill","04/30/2024","$539,900.00","$525,000.00","832","Calgary","2022","46","Jonathan Popowich","CPOPOWJO","","Jessica Ma","CMATE","","CAL Zone W"
"1501","S","202 Creekstone Drive SW","A2112963","Row/Townhouse","Pine Creek","04/15/2024","$529,500.00","$525,000.00","1,669","Calgary","2024","39","Valerie Guay","CGUAYVA","","Ayo Oduyoye","CODUYOOL","","CAL Zone S"
"1501","S","327 Shannon Estates Terrace SW","A2112513","Semi Detached (Half Duplex)","Shawnessy","04/10/2024","$535,000.00","$525,000.00","1,175","Calgary","2002","34","Shawn Getty","CGETTYSH","CCENNONA","Kristina Hoover","CHOOVEKR","","CAL Zone S"
"1501","S","142 Shawnee Common SW","A2110682","Row/Townhouse","Shawnee Slopes","04/11/2024","$539,900.00","$525,000.00","1,662","Calgary","2018","43","Breanna Albrecht","CALBREBR","","Jaggi Jaswal","CJASWAJA","","CAL Zone S"
"1501","S","2228 39 Street SE","A2109849","Detached","Forest Lawn","04/04/2024","$529,900.00","$525,000.00","926","Calgary","1958","29","Sandra Rafferty","CRAFFESA","CRAFFEPA","Nudrat Arshad","CARSHANU","","CAL Zone E"
"1501","S","25 Scimitar Heath NW","A2113135","Semi Detached (Half Duplex)","Scenic Acres","04/22/2024","$524,900.00","$524,900.00","1,322","Calgary","1997","45","Saju Varghese","CVARGHSA","","Joe Howlett","CHOWLEJO","","CAL Zone NW"
"1501","S","4735 69 Street NW","A2120409","Detached","Bowness","04/12/2024","$529,000.00","$524,000.00","949","Calgary","1958","7","TJ Hart-Anderson","CANDERTR","","Joseph Purcell","CPURCEJO1","","CAL Zone NW"
"1501","S","1010 Evansridge Park NW","A2117382","Row/Townhouse","Evanston","04/29/2024","$534,900.00","$524,000.00","1,478","Calgary","2015","35","Blake Ball","CBALLBL","","Stan Sandhu","CSANDHSA1","","CAL Zone N"
"1501","S","3240 66 Avenue SW Unit#1113","A2112494","Row/Townhouse","Lakeview","04/08/2024","$539,900.00","$524,000.00","1,457","Calgary","1976","33","Steve Inman","CINMANST","","Donna Delaney","CDELANDO","","CAL Zone W"
"1501","S","82 Taraglen Road NE","A2104135","Detached","Taradale","04/11/2024","$548,000.00","$523,500.00","1,321","Calgary","1987","70","Sonia Sharma","CSHARMSO","","Gary Banipal","CBANIPGU","CBANIPSU","CAL Zone NE"
"1501","S","208 Templeside Circle NE","A2107789","Detached","Temple","04/21/2024","$555,000.00","$523,000.00","1,160","Calgary","1977","67","Ryan Sexton","CSEXTORY","","Ryan Sexton","CSEXTORY","","CAL Zone NE"
