"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","618 Cranford Mews SE","A2169418","Row/Townhouse","Cranston","10/09/2024","$369,900.00","$366,000.00","1,246","Calgary","2016","10","Suresh Sekar","CSEKARSU","CKAUSHAR","Lisa Merrett","CAFONSLI","","CAL Zone SE"
"1501","S","262 Mckenzie Towne Link SE","A2168070","Row/Townhouse","McKenzie Towne","10/25/2024","$369,000.00","$366,000.00","1,024","Calgary","2003","29","Scott Van Gaal","CVANGASC","","Teresa Lindgren","CLINDGTE","","CAL Zone SE"
"1501","S","69 Springborough Court SW Unit#141","A2172645","Apartment","Springbank Hill","10/25/2024","$365,000.00","$365,000.00","816","Calgary","2005","14","Nick Penney","CPENNENI","","Patti Reid","CREIDPA","","CAL Zone W"
"1501","S","120A Queensland Drive SE","A2172345","Row/Townhouse","Queensland","10/28/2024","$359,900.00","$365,000.00","505","Calgary","1973","17","Michelle Plach","CPLACHMI","","Ankur Goklaney","CGOKLAAN","","CAL Zone S"
"1501","S","135 13 Avenue SW Unit#1107","A2170978","Apartment","Beltline","10/22/2024","$375,000.00","$365,000.00","662","Calgary","2010","18","Aimee Surmanowicz","CGLENNAI","","Fang An","CFANGAN","","CAL Zone CC"
"1501","S","4936 Dalton Drive NW Unit#10","A2170853","Row/Townhouse","Dalhousie","10/19/2024","$375,000.00","$365,000.00","1,009","Calgary","1977","15","Sally Krulis","CKRULISA","CCHRISLO","Cathy Wu","CWUHS","","CAL Zone NW"
"1501","S","428 Cranford Mews SE","A2168210","Row/Townhouse","Cranston","10/09/2024","$369,900.00","$365,000.00","1,185","Calgary","2016","15","Emily Sudermann","CBROOKEM","CBROOKAM","Jane Dempsey","CDEMPSJA","","CAL Zone SE"
"1501","S","169 Rockyledge View NW Unit#17","A2161489","Row/Townhouse","Rocky Ridge","10/26/2024","$385,000.00","$365,000.00","901","Calgary","2007","58","Tanya d'Abadie","CDABADTA","","Kim Twohey","CTWOHEKI","","CAL Zone NW"
"1501","S","14736 Deerfield Drive SE Unit#3","A2160686","Row/Townhouse","Deer Run","10/26/2024","$370,000.00","$365,000.00","1,079","Calgary","1979","56","Victoria Chrysler","CCHRYSVI","","Kevin Lee","CLEEKE4","","CAL Zone S"
"1501","S","4531 7 Avenue SE Unit#3","A2171545","Row/Townhouse","Forest Heights","10/18/2024","$369,500.00","$363,000.00","1,064","Calgary","1976","11","Matthew Mai","CMAIXU","","Sergio Manzur","CMANZUSE","CBUNZSA","CAL Zone E"
"1501","S","8810 Royal Birch Boulevard NW Unit#1402","A2169271","Apartment","Royal Oak","10/30/2024","$374,900.00","$363,000.00","970","Calgary","2005","32","Doug MacCallum","CMACCADO","","Shannon Schurman","CSCHURSH","","CAL Zone NW"
"1501","S","3208 19 Street NW Unit#16","A2158326","Apartment","Collingwood","10/23/2024","$380,000.00","$362,500.00","951","Calgary","1963","68","Christine Versnick","CVERSNCH","","Maria Shettler","CSHETTMA","","CAL Zone NW"
"1501","S","616 32 Avenue NE","A2171837","Row/Townhouse","Winston Heights/Mountview","10/27/2024","$368,500.00","$362,000.00","1,101","Calgary","1955","19","Colin Kehler","CKEHLECO","CHEALEBR","Zaki Keskich","CKESKIZI","","CAL Zone CC"
"1501","S","4525 31 Street SW Unit#122","A2166874","Row/Townhouse","Rutland Park","10/02/2024","$360,000.00","$362,000.00","1,031","Calgary","1956","13","Dusko Sremac","CSREMADU","CASHKIJO","Gabriela Galeana Hernandez","CGALEAGA","","CAL Zone W"
"1501","S","522 Cranford Drive SE Unit#2206","A2173143","Apartment","Cranston","10/25/2024","$349,900.00","$361,000.00","832","Calgary","2019","8","Nathan Koenigsberg","CKOENINA","","Dave Rose","CROSEDA","","CAL Zone SE"
"1501","S","60 Skyview Ranch Road NE Unit#2221","A2169086","Apartment","Skyview Ranch","10/31/2024","$376,999.00","$360,000.00","835","Calgary","2024","33","Michelle Eldjarnson","CELDJAMI","","GS Mann","CMANNGU","CDANDYRA","CAL Zone NE"
"1501","S","33 Carringham Gate NW Unit#2407","A2167382","Apartment","Carrington","10/21/2024","$369,900.00","$360,000.00","813","Calgary","2024","28","Art Lee","CLEEAR2","CNGUYEMI1","Amy Crawford","CCRAWFAM","","CAL Zone N"
"1501","S","350 Livingston Common NE Unit#2315","A2166330","Apartment","Livingston","10/16/2024","$369,900.00","$360,000.00","856","Calgary","2024","30","Wade Sha","CSHACH","","Surya Adhikari","CADHIKSU","","CAL Zone N"
"1501","S","34 Glamis Green SW Unit#216","A2164466","Row/Townhouse","Glamorgan","10/04/2024","$370,000.00","$360,000.00","1,055","Calgary","1980","24","Justin Warthe","CWARTHJU","","Jordan Biss","CBISSJO","","CAL Zone W"
"1501","S","52 Cranfield Link SE Unit#101","A2163361","Apartment","Cranston","10/13/2024","$369,900.00","$360,000.00","843","Calgary","2008","34","Stacy Ewing","CEWINGST","CHIEBEEL","Mark Neustaedter","CNEUSTMA","CNEUSTNA","CAL Zone SE"
"1501","S","681 Savanna Boulevard NE Unit#2319","A2162692","Apartment","Saddle Ridge","10/11/2024","$389,900.00","$360,000.00","816","Calgary","2024","36","Oliver Trutina","CTRUTIOL","","Non Board Member","CNONMEMB","","CAL Zone NE"
"1501","S","450 Sage Valley Drive NW Unit#4303","A2150954","Apartment","Sage Hill","10/01/2024","$359,900.00","$360,000.00","844","Calgary","2017","69","Reta Vaccaro","CVACCARE","","Kirandeep Sandhu","CSANDHKI","","CAL Zone N"
"1501","S","222 Riverfront Avenue SW Unit#1426","A2137307","Apartment","Chinatown","10/02/2024","$374,000.00","$360,000.00","622","Calgary","2011","121","Will Riley","CRILEYWI","","Wiza Jane Lupwayi","CLUPWAWI","","CAL Zone CC"
"1501","S","330 Canterbury Drive SW Unit#13","A2150957","Row/Townhouse","Canyon Meadows","10/03/2024","$359,900.00","$359,400.00","1,034","Calgary","1969","9","Rebecca Chamberlain","CCHAMBRE","","Gene Yamada","CYAMADGE","","CAL Zone S"
"1501","S","542 Mckenzie Towne Close SE","A2169719","Row/Townhouse","McKenzie Towne","10/28/2024","$365,000.00","$359,000.00","1,154","Calgary","2013","24","Jadah Aslateei","CASLATJA","","Donna George","CGEORGDO","","CAL Zone SE"
"1501","S","450 Sage Valley Drive NW Unit#4110","A2158802","Apartment","Sage Hill","10/25/2024","$365,000.00","$359,000.00","843","Calgary","2015","67","Jonathan David","CDAVIDJO","","Chan Hu","CHUCH","","CAL Zone N"
"1501","S","13104 Elbow Drive SW Unit#1404","A2169403","Row/Townhouse","Canyon Meadows","10/15/2024","$347,500.00","$358,500.00","1,020","Calgary","1975","14","Evan Perry","CPERRYEV","","Miranda Fraser","CFREEDMI","","CAL Zone S"
