"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","317 22 Avenue SW Unit#309","A2144788","Apartment","Mission","08/04/2024","$359,900.00","$359,900.00","655","Calgary","2017","10","Alicia Ryan","CRYANAL","CCARSOBR","Veronika Badzgon","CELLWAVE","","CAL Zone CC"
"1501","S","345 Rocky Vista Park NW Unit#117","A2150575","Apartment","Rocky Ridge","08/02/2024","$359,800.00","$359,800.00","835","Calgary","2002","13","Bruce Miller","CMILLEJE","","Reid Anderson","CANDERRE","","CAL Zone NW"
"1501","S","95 Burma Star Road SW Unit#3409","A2151256","Apartment","Currie Barracks","08/16/2024","$365,000.00","$359,000.00","625","Calgary","2017","24","Luke Nichols","CNICHOLU","CPOFFECO","Terri Camore","CCAMORTE","","CAL Zone W"
"1501","S","4641 128 Avenue NE Unit#4501","A2139452","Apartment","Skyview Ranch","08/01/2024","$359,900.00","$359,000.00","912","Calgary","2020","55","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Gary Singh","CSINGHGU4","","CAL Zone NE"
"1501","S","755 Copperpond Boulevard SE Unit#2110","A2149596","Apartment","Copperfield","08/20/2024","$359,900.00","$358,000.00","802","Calgary","2014","30","Emily Liu","CLIUGU","","Evelyn Osemwegie","COSEMWEV","","CAL Zone SE"
"1501","S","4 Sage Hill Terrace NW Unit#209","A2148925","Apartment","Sage Hill","08/15/2024","$365,000.00","$358,000.00","901","Calgary","2015","34","Jessica Chan","CCHANJE1","","Serghei Cicala","CCICALSE","","CAL Zone N"
"1501","S","76 Cornerstone Passage NE Unit#2301","A2147400","Apartment","Cornerstone","08/19/2024","$374,998.00","$358,000.00","813","Calgary","2021","33","Jessica Ludwig","CLUDWIJE","CLUDWIMI","Komalpreet Singh Chahal","CCHAHAKO","","CAL Zone NE"
"1501","S","15207 1 Street SE Unit#207","A2158205","Apartment","Midnapore","08/30/2024","$359,900.00","$357,000.00","967","Calgary","2014","14","Chao Liang","CLIANGCH","","Sergey Korostensky","CKOROSSE","CKOROSMA","CAL Zone S"
"1501","S","4641 128 Avenue NE Unit#4410","A2155164","Apartment","Skyview Ranch","08/23/2024","$359,900.00","$357,000.00","836","Calgary","2020","19","Fazle Momen","CMOMENFA","","Ashley Ford","CFORDAS","","CAL Zone NE"
"1501","S","6118 80 Avenue NE Unit#1208","A2152540","Apartment","Saddle Ridge","08/21/2024","$359,900.00","$357,000.00","933","Calgary","2015","27","Anil Karmali","CKARMAAN","","Jarmanjit Sarkaria","CSARKAJA","","CAL Zone NE"
"1501","S","6440 4 Street NW Unit#61","A2151529","Row/Townhouse","Thorncliffe","08/06/2024","$349,900.00","$357,000.00","1,066","Calgary","1969","13","Rayman Joshi","CJOSHIRA1","","Jim Huynh","CHUYNHHA","","CAL Zone N"
"1501","S","735 2 Avenue SW Unit#903","A2154223","Apartment","Eau Claire","08/23/2024","$369,900.00","$356,000.00","745","Calgary","2010","12","Richard Bergeron","CBERGERI","CBERGEEL","Richard Bergeron","CBERGERI","CBERGEEL","CAL Zone CC"
"1501","S","32 Whitnel Court NE Unit#50","A2152509","Row/Townhouse","Whitehorn","08/12/2024","$349,000.00","$356,000.00","1,105","Calgary","1979","16","Tianren Chen","CCHENTI","","Jessica Taburada","CTABURJE","","CAL Zone NE"
"1501","S","4641 128 Avenue NE Unit#1116","A2153183","Apartment","Skyview Ranch","08/29/2024","$359,900.00","$355,500.00","902","Calgary","2020","30","Inder Samra","CSAMRAIN","","Gurvinder Singh","CSINGHGU20","","CAL Zone NE"
"1501","S","1313 Cameron Avenue SW Unit#102","A2157786","Apartment","Lower Mount Royal","08/26/2024","$359,900.00","$355,000.00","1,302","Calgary","1981","11","Roberto Argenal","CARGENRO","","Pamela Brazil","CBRAZIPA","","CAL Zone CC"
"1501","S","428 Chaparral Ravine View SE Unit#109","A2155027","Apartment","Chaparral","08/22/2024","$372,000.00","$355,000.00","892","Calgary","2008","20","Salvador Montalvo","CMONTASA","","Spencer Tonkinson","CTONKISP","","CAL Zone S"
"1501","S","360 Harvest Hills Way NE Unit#125","A2151348","Apartment","Harvest Hills","08/08/2024","$364,900.00","$355,000.00","726","Calgary","2022","19","Luis Benavides","CBENAVLU","","Justin Quinsona","CQUINSJU","","CAL Zone N"
"1501","S","18 12 Templewood Drive NE","A2150741","Row/Townhouse","Temple","08/26/2024","$339,900.00","$355,000.00","1,120","Calgary","1978","33","Olivia Bronce","CBRONCOL","","Anna King","CKINGAN1","","CAL Zone NE"
"1501","S","325 3 Street SE Unit#801","A2149588","Apartment","Downtown East Village","08/13/2024","$369,900.00","$355,000.00","747","Calgary","2010","28","Kyle Gillespie","CGILLEKY","CLINSTJO","Margarita Shimonov","CSHIMOMA","","CAL Zone CC"
"1501","S","4531 7 Avenue SE Unit#27","A2148951","Row/Townhouse","Forest Heights","08/02/2024","$349,950.00","$355,000.00","965","Calgary","1976","22","Dilshod Tokhirov","CTOKHIDI","","Leonardo Bombarda","CBOMBALE","","CAL Zone E"
"1501","S","55 Lucas Way NW Unit#2210","A2139415","Apartment","Livingston","08/02/2024","$350,000.00","$355,000.00","700","Calgary","2024","52","Denis Hrstic","CHRSTIDE","","Carla Garcia","CGARCIJA1","","CAL Zone N"
"1501","S","47 Abbeydale Villas NE","A2132785","Row/Townhouse","Abbeydale","08/17/2024","$349,900.00","$355,000.00","1,093","Calgary","1991","16","Reuben Noblet","CNOBLERE","","Rogelio Calalo","CCALALRO","","CAL Zone NE"
"1501","S","755 Copperpond Boulevard SE Unit#2209","A2149007","Apartment","Copperfield","08/15/2024","$354,900.00","$354,900.00","918","Calgary","2014","34","Sid Adlakha","CADLAKSU","","Jared Vermeeren","CVERMEJA","","CAL Zone SE"
