"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","4138 University Avenue NW Unit#506","A2155136","Apartment","University District","09/21/2024","$515,000.00","$500,000.00","720","Calgary","2020","48","Daisy Wong","CWONGDA7","","Krista Brown","CBROWNKR1","","CAL Zone NW"
"1001","S","49 Edgeland Close NW","A2154541","Row/Townhouse","Edgemont","09/05/2024","$535,000.00","$500,000.00","1,629","Calgary","1989","35","Waleed Idriess","CIDRIEWA","","Fransesca Godbout","CGODBOMA","","CAL Zone NW"
"1001","S","116 Carrington Boulevard NW","A2148996","Row/Townhouse","Carrington","09/11/2024","$515,000.00","$500,000.00","1,164","Calgary","2021","61","Fatima Boga","CWALJIFA","","Charito Balaoing","CBALAOCH","","CAL Zone N"
"1001","S","1812 43 Street SE","A2143962","Detached","Forest Lawn","09/20/2024","$514,990.00","$500,000.00","1,246","Calgary","1943","85","Ben Escott","CESCOTMI","","Ben Escott","CESCOTMI","","CAL Zone E"
"1001","S","186 Dovercliffe Close SE","A2156871","Detached","Dover","09/12/2024","$499,900.00","$499,900.00","965","Calgary","1970","28","Richard Chau","CCHAUVA","","Anna King","CKINGAN1","","CAL Zone E"
"1001","S","1260 Martindale Boulevard NE","A2159964","Detached","Martindale","09/04/2024","$499,900.00","$499,500.00","836","Calgary","2000","12","Gary Basra","CBASRAGU","CNOFILMU","Jatin Sethi","CSETHIJA","","CAL Zone NE"
"1001","S","152 Cramond Green SE","A2165899","Semi Detached (Half Duplex)","Cranston","09/25/2024","$499,000.00","$498,000.00","1,244","Calgary","2005","8","Carmen Lussier","CLUSSICA","","Stacey Reeves","CREEVEST","CKENNEGR","CAL Zone SE"
"1001","S","161 Woodglen Grove SW","A2159439","Row/Townhouse","Woodbine","09/10/2024","$495,000.00","$498,000.00","1,486","Calgary","1981","18","Sylvie Linteau","CLINTESY","","Yan Gong","CGONGYA","","CAL Zone S"
"1001","S","53 Millrise Mews SW","A2157947","Detached","Millrise","09/19/2024","$499,900.00","$498,000.00","1,198","Calgary","1996","35","Rick Qi","CQIRI","","Jonathan Salois","CSALOIJO","","CAL Zone S"
"1001","S","723 Copperfield Boulevard SE","A2156087","Detached","Copperfield","09/05/2024","$499,900.00","$498,000.00","924","Calgary","2003","28","Sam Baker","CBAKERSA","","Erica Broad","CBROADER","","CAL Zone SE"
"1001","S","604 Harvest Grove Walk NE","A2159050","Row/Townhouse","Harvest Hills","09/03/2024","$499,990.00","$496,000.00","1,637","Calgary","2021","12","Shane Wan","CWANXI","","Parker Xiong","CXIONGDO","","CAL Zone N"
"1001","S","5431 Madigan Drive NE","A2162089","Detached","Marlborough Park","09/15/2024","$515,900.00","$495,000.00","994","Calgary","1977","10","Krysaly Gidley","CMILLEKR","","Darshan Sidhu","CSIDHUDA","","CAL Zone NE"
"1001","S","174 Templehill Drive NE","A2161893","Semi Detached (Half Duplex)","Temple","09/09/2024","$499,900.00","$495,000.00","1,071","Calgary","1978","9","Martina Pavlouskova","CPAVLOMA","","Adriel Chablal","CCHABLAD","","CAL Zone NE"
"1001","S","225 25 Avenue SW Unit#803","A2161711","Apartment","Mission","09/13/2024","$499,900.00","$495,000.00","982","Calgary","1984","8","Jayne McKay","CMCKAYJA1","CMCKAYHA","Jonathan Ashkin","CASHKIJO","CSREMADU","CAL Zone CC"
"1001","S","2615 12 Avenue SE Unit#2","A2156532","Row/Townhouse","Albert Park/Radisson Heights","09/10/2024","$499,000.00","$495,000.00","1,217","Calgary","2019","32","Punam Basra","CGREWAPU","","Joshua Osmond","COSMONJO1","","CAL Zone E"
"1001","S","49 Saddlebrook Common NE","A2156492","Semi Detached (Half Duplex)","Saddle Ridge","09/09/2024","$460,000.00","$495,000.00","1,175","Calgary","2006","31","Renju Korath","CKORATRE","CTANASMA","Navjot Singh","CSINGHNA4","","CAL Zone NE"
"1001","S","143 Penmeadows Close SE","A2147004","Detached","Penbrooke Meadows","09/19/2024","$499,900.00","$495,000.00","976","Calgary","1972","27","Koshy Thomas","CTHOMAKO","","Camil Morley","CSAIDCA","","CAL Zone E"
"1001","S","8512 19 Avenue SE","A2144223","Row/Townhouse","Belvedere","09/06/2024","$510,000.00","$495,000.00","1,668","Calgary","2024","56","Courtney Hodgson","CHODGSCO","","Ahmed Rafaqat","CRAFAQAH","","CAL Zone E"
"1001","S","1663 Marlyn Way NE","A2161004","Detached","Marlborough","09/24/2024","$509,987.00","$493,600.00","963","Calgary","1972","25","Gary Fayerman","CFAYERGA","","Darshan Sidhu","CSIDHUDA","","CAL Zone NE"
"1001","S","35 Royal Oak Gardens NW","A2166406","Row/Townhouse","Royal Oak","09/25/2024","$469,900.00","$492,000.00","1,280","Calgary","2003","8","Scott Preston","CPRESTRO","","Jeff Neustaedter","CNEUSTJE","","CAL Zone NW"
"1001","S","17B Ranchero Bay NW","A2160010","Semi Detached (Half Duplex)","Ranchlands","09/10/2024","$499,900.00","$492,000.00","1,196","Calgary","1980","13","Don Wong","CWONGDO1","CKWANMI","Andrew Jones","CJONESAN1","","CAL Zone NW"
"1001","S","315 Abinger Crescent NE","A2148959","Detached","Abbeydale","09/11/2024","$499,000.00","$492,000.00","1,316","Calgary","1979","56","Kaylie Cole","CCOLEKA","","Mark Quintin","CQUINTMA","","CAL Zone NE"
"1001","S","20 Bermondsey Crescent NW","A2163376","Detached","Beddington Heights","09/21/2024","$475,000.00","$490,100.00","1,189","Calgary","1979","9","George Costa","CCOSTAGE","","Harjind Nijjar","CNIJJAHA","","CAL Zone N"
"1001","S","11333 30 Street SW Unit#33","A2163056","Semi Detached (Half Duplex)","Cedarbrae","09/20/2024","$499,900.00","$490,000.00","1,354","Calgary","1979","15","Jamie Giszas","CGISZAJA","","Steve Strachan","CSTRACST","","CAL Zone S"
"1001","S","274 Cranford Drive SE","A2162480","Row/Townhouse","Cranston","09/16/2024","$499,900.00","$490,000.00","1,203","Calgary","2015","12","Meredith Miller","CMILLEME1","","Ana De Guzman","CDEGUZAN","","CAL Zone SE"
"1001","S","1540 34 Avenue SW Unit#2","A2152298","Row/Townhouse","South Calgary","09/10/2024","$499,000.00","$490,000.00","645","Calgary","2008","27","Danny Kleinsasser","CKLEINDA1","","Marlu Badillo","CBADILMA","","CAL Zone CC"
