"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2097204","Detached","Country Hills","01/31/2024","$525,000.00","$513,000.00","1,271","330 Country Hills Place NW","Calgary","1998","42","Percy Connolly","CCONNOPE","","Heather Natividad","CNATIVHE","","CAL Zone N"
"501","S","A2100017","Row/Townhouse","Lakeview","01/17/2024","$499,900.00","$512,000.00","1,567","3131 63 Avenue SW Unit#107","Calgary","1976","9","Fiona Christiaansen","CCHRISFI","","Sandra Ukrainetz","CUKRAISA","","CAL Zone W"
"501","S","A2101937","Row/Townhouse","Riverbend","01/29/2024","$449,900.00","$510,000.00","1,001","162 Riverview Point SE","Calgary","1994","10","Kelly Houston","CHOUSTKE","","Ron Christensen","CCHRISRO1","CCHRISBR","CAL Zone SE"
"501","S","A2100893","Row/Townhouse","Sage Hill","01/22/2024","$519,900.00","$510,000.00","1,557","1229 Sage Hill Grove NW","Calgary","2023","12","Jeff Jackson","CAJACKSJE","","Jessica Ma","CMATE","","CAL Zone N"
"501","S","A2099727","Semi Detached (Half Duplex)","Glenbrook","01/16/2024","$519,888.00","$510,000.00","948","3727 41 Street SW","Calgary","1962","12","Tudor Constantinescu","CCONSTTU","","Erich Binner","CBINNEER","","CAL Zone W"
"501","S","A2099202","Row/Townhouse","Shawnessy","01/11/2024","$535,000.00","$510,000.00","1,217","84 Shannon Estates Terrace SW","Calgary","2003","9","Colleen Whelan","CWHELACO","CWELSHSH","Rick Emond","CEMONDRI","","CAL Zone S"
"501","S","A2099151","Semi Detached (Half Duplex)","Midnapore","01/12/2024","$510,000.00","$510,000.00","1,532","111 Midvalley Rise SE","Calgary","1979","9","Lana Wright","CWRIGHLA","","Jimmy Olandesca","COLANDJI","","CAL Zone S"
"501","S","A2098882","Detached","McKenzie Towne","01/11/2024","$495,000.00","$510,000.00","1,009","141 Prestwick Avenue SE","Calgary","2000","14","Susan Gronberg","CGRONBSU","","Michael Burton","CBURTOMI","","CAL Zone SE"
"501","S","A2098782","Detached","Saddle Ridge","01/23/2024","$509,900.00","$510,000.00","1,380","169 Saddlecrest Close NE","Calgary","2003","26","Baljinder Sangha","CSANGHBA","","Neelkamal Sarao","CSARAONE","CDHILLHA3","CAL Zone NE"
"501","S","A2095804","Row/Townhouse","Cityscape","01/10/2024","$520,000.00","$510,000.00","1,253","134 Cityscape Boulevard NE","Calgary","2017","37","Dhrumilkumar Purohit","CPUROHDH","","Richa Bhasin","CBHASIRI","","CAL Zone NE"
"501","S","A2088150","Row/Townhouse","Cornerstone","01/10/2024","$524,900.00","$510,000.00","1,426","95 Cornerstone Path NE","Calgary","2023","84","Derek Timmons","CTIMMODE","","Mikki Sandhu","CSANDHUMA","","CAL Zone NE"
"501","S","A2086735","Row/Townhouse","Cornerstone","01/14/2024","$532,500.00","$510,000.00","1,426","111 Cornerstone Path NE","Calgary","2023","95","Anil Asrani","CASRANAN","","Gaganjot Thind","CTHINDGA","","CAL Zone NE"
"501","S","A2102738","Row/Townhouse","Crescent Heights","01/31/2024","$499,999.00","$508,000.00","1,105","308 14 Avenue NE Unit#2","Calgary","2002","12","Ryan Wilson","CWILSORY","","Thomas Keeper","CKEEPETH","","CAL Zone CC"
"501","S","A2099085","Detached","Martindale","01/21/2024","$519,900.00","$507,500.00","813","225 Martindale Boulevard NE","Calgary","1989","17","Alexander Tumang","CTUMANAL","CTUMANMI","Harkamal Santokh","CSANTOHA","CDAMJIME","CAL Zone NE"
"501","S","A2099021","Detached","Riverbend","01/18/2024","$489,900.00","$507,000.00","1,158","100 Rivercrest Close SE","Calgary","1993","16","Bonny Dann","CDANNBO","","Ruth Arnett","CARNETRU","","CAL Zone SE"
"501","S","A2098931","Row/Townhouse","Sage Hill","01/14/2024","$499,900.00","$506,800.00","1,331","881 Sage Valley Boulevard NW Unit#2005","Calgary","2014","10","James Berg","CBERGJA1","","Peter Leung","CLEUNGPE4","","CAL Zone N"
"501","S","A2093687","Row/Townhouse","Sage Hill","01/08/2024","$509,900.00","$506,000.00","1,440","1114 Sage Hill Grove NW","Calgary","2023","47","Lawrence Barnett","CBARNELA","","Emmanuel Ajayi","CAJAYIOM","","CAL Zone N"
"501","S","A2102020","Detached","Albert Park/Radisson Heights","01/25/2024","$479,900.00","$505,800.00","1,106","1616 Rouleau Crescent SE","Calgary","1964","8","Sally Krulis","CKRULISA","","Tri Nhan Le","CLETR1","","CAL Zone E"
"501","S","A2057920","Apartment","Parkdale","01/17/2024","$528,000.00","$505,500.00","987","3320 3 Avenue NW Unit#206","Calgary","2016","166","Naheed Kazmi","CKAZMINA","","Sergey Korostensky","CKOROSSE","CPERRIJO","CAL Zone CC"
"501","S","A2103982","Detached","McKenzie Towne","01/30/2024","$499,900.00","$505,000.00","1,340","154 Prestwick Rise SE","Calgary","2002","3","Tarryn Hamilton","CLAMBTA","CREISEMA","Cynthia Culhane","CCULHACY","","CAL Zone SE"
"501","S","A2094449","Detached","Evergreen","01/08/2024","$529,900.00","$505,000.00","1,173","259 Everglen Way SW","Calgary","2007","41","Andrew Chen","CCHENAN1","","Terri Champagne","CCHAMPTE1","","CAL Zone S"
"501","S","A2092328","Apartment","Downtown East Village","01/22/2024","$525,000.00","$505,000.00","852","615 6 Avenue SE Unit#907","Calgary","2018","37","Joy Peacock","CCRAWFJO2","","Joel Muir","CMUIRRO","","CAL Zone CC"
"501","S","A2085234","Apartment","Palliser","01/20/2024","$525,000.00","$505,000.00","1,159","2144 Paliswood Road SW Unit#201","Calgary","1996","58","Camil Morley","CSAIDCA","","David Johnston","CJOHNSDA3","","CAL Zone S"
"501","S","A2098596","Detached","Coventry Hills","01/06/2024","$499,000.00","$504,000.00","1,310","334 Covewood Circle NE","Calgary","2002","15","Sunny Sohal","CSOHALRA1","","Burhan Vasanwala","CVASANBU","","CAL Zone N"
"501","S","A2091776","Row/Townhouse","Douglasdale/Glen","01/17/2024","$499,900.00","$502,183.75","1,410","49 Les Jardins Park SE","Calgary","2021","69","Michael Laprairie","CLAPRAMI","CSTEWAAL1","PJ Forrayi","CFORRAPJ","","CAL Zone SE"
"501","S","A2100924","Detached","Forest Lawn","01/16/2024","$439,900.00","$502,000.00","960","2031 39 Street SE","Calgary","1959","6","John Kwong","CKWONGJO","","Gurpreet Ghuttora","CGHUTTGU","","CAL Zone E"
"501","S","A2097301","Detached","Mayland Heights","01/27/2024","$499,990.00","$502,000.00","1,193","1403 19 Street NE","Calgary","1959","19","Ranjeet Brar","CBRARRA8","","Sukhwinder Sandhu","CSANDHSU1","","CAL Zone NE"
"501","S","A2101123","Semi Detached (Half Duplex)","Glenbrook","01/21/2024","$474,900.00","$501,000.00","901","3107 50 Street SW","Calgary","1979","3","Kevin French","CFRENCKE","CSCOTTDA1","Mike Jette","CJETTEMI","","CAL Zone W"
"501","S","A2100403","Semi Detached (Half Duplex)","Beddington Heights","01/09/2024","$489,999.00","$501,000.00","982","8608 Berwick Road NW","Calgary","1978","1","S.Timmy Sharma","CSHARMSA3","CUPPALSA","Santhosh Nathan","CNATHASA","CTHERRAN","CAL Zone N"
"501","S","A2101815","Semi Detached (Half Duplex)","Acadia","01/22/2024","$475,000.00","$500,000.00","901","216A Allan Crescent SE","Calgary","1966","6","Kevin Chau","CCHAUKE","","Ginger Andrews","CANDREGI","","CAL Zone S"
"501","S","A2101584","Detached","Beddington Heights","01/19/2024","$499,900.00","$500,000.00","1,032","1371 Berkley Drive NW","Calgary","1979","5","Sylvia Solis-Marasco","CSOLISSY","","Rui Cheng","CCHENGRU","","CAL Zone N"
"501","S","A2101270","Detached","Copperfield","01/14/2024","$375,000.00","$500,000.00","922","40 Copperfield Heights SE","Calgary","2003","2","Lisa Jensen","CJENSELI","","Trevor Stuart","CSTUARTR","","CAL Zone SE"
"501","S","A2101264","Detached","Country Hills","01/15/2024","$449,900.00","$500,000.00","1,029","106 Country Hills Crescent NW","Calgary","1999","3","Sahil Chhabra","CCHHABSA","CASSADAN","David Chan","CCHANDA","","CAL Zone N"
"501","S","A2101041","Semi Detached (Half Duplex)","Abbeydale","01/17/2024","$500,000.00","$500,000.00","1,042","539 Abinger Road NE","Calgary","1979","7","Ehtisham Butt","CBUTTEH","","Shahid Khan","CKHANSH7","CAHMEDTA2","CAL Zone NE"
"501","S","A2100754","Detached","McKenzie Towne","01/21/2024","$520,000.00","$500,000.00","1,222","82 Prestwick Park SE","Calgary","1999","9","May Davidson","CDAVIDMA3","CAUDETCH","Soheila Bahadoran","CBAHADSO","","CAL Zone SE"
"501","S","A2098791","Detached","Dover","01/08/2024","$500,000.00","$500,000.00","841","300 Dover Ridge Close SE","Calgary","1972","12","Lindsay Walker","CWALKELI1","","Bill MacDougall","CMACDOWI","","CAL Zone E"
"501","S","A2092051","Row/Townhouse","Altadore","01/04/2024","$514,900.00","$500,000.00","1,176","3523 15 Street SW","Calgary","2005","59","Ram Sund","CSUNDRA","","Andrew Connolly","CCONNOAN","","CAL Zone CC"
"501","S","A2100042","Apartment","Spruce Cliff","01/24/2024","$499,900.00","$499,900.00","993","55 Spruce Place SW Unit#2202","Calgary","2011","12","Mark Milne","CMILNEMA","","Brandon Harris","CHARRIBR","","CAL Zone W"
"501","S","A2092789","Detached","Rundle","01/12/2024","$512,500.00","$499,888.00","926","232 Rundlecairn Road NE","Calgary","1976","63","Peter Chapman","CCHAPMPE","","Fahad Walayat","CWALAYFA","","CAL Zone NE"
"501","S","A2102223","Detached","Forest Lawn","01/24/2024","$519,000.00","$497,000.00","1,050","1524 49 Street","Calgary","1960","6","Corey Peckford","CPECKFCO","","Gurminder Bisla","CBISLAGU","","CAL Zone E"
"501","S","A2103005","Detached","Deer Run","01/30/2024","$445,000.00","$496,000.00","1,107","15219 Deer Run Drive SE","Calgary","1979","6","Debbie Miller","CMILLEDE1","","Aarti Bhat","CBHATAA","","CAL Zone S"
"501","S","A2103542","Apartment","Sunnyside","01/30/2024","$499,900.00","$495,000.00","897","1087 2 Avenue NW Unit#507","Calgary","2016","4","Sam Corea","CCOREASA","CFULLECH","Marti Bogue","CBOGUEMA","","CAL Zone CC"
"501","S","A2101592","Detached","Abbeydale","01/27/2024","$490,000.00","$495,000.00","966","260 Abadan Place NE","Calgary","1980","13","KD Singh","CSINGHKA","","Sahil Kaushal","CKAUSHSA1","","CAL Zone NE"
"501","S","A2101289","Row/Townhouse","Auburn Bay","01/26/2024","$499,900.00","$495,000.00","1,454","10 Auburn Bay Avenue SE Unit#1414","Calgary","2010","14","Jillaine Carlin","CCARLIJI","","Peter Stathopoulos","CSTATHPA","","CAL Zone SE"
"501","S","A2099369","Detached","Dover","01/13/2024","$499,999.00","$495,000.00","1,124","2822 46 Street SE","Calgary","1982","3","Raegan Yake","CYAKERA","","Travis Munroe","CMUNROTR","","CAL Zone E"
"501","S","A2099009","Row/Townhouse","Nolan Hill","01/10/2024","$489,000.00","$495,000.00","1,245","428 Nolan Hill Drive NW Unit#910","Calgary","2015","12","Bright Ewhubare","CEWHUBBR","","Dana Wilkie","CWILKIDA1","","CAL Zone N"
"501","S","A2096070","Detached","Martindale","01/23/2024","$509,900.00","$495,000.00","1,230","10 Martha's Haven Place NE","Calgary","1998","39","William Bridgewater","CBRIDGWI","CCABRIKE","Immy Gangji","CGANGJIM","CANDERBR7","CAL Zone NE"
"501","S","A2090691","Apartment","Erlton","01/24/2024","$499,900.00","$495,000.00","1,249","60 24 Avenue SW Unit#503","Calgary","2000","83","Robert Walker","CWALKERO1","","Amanda Higgs","CHIGGSAM","","CAL Zone CC"
"501","S","A2096216","Row/Townhouse","Saddle Ridge","01/23/2024","$493,900.00","$493,900.00","1,504","669 Savanna Boulevard NE Unit#313","Calgary","2023","38","Rashpal Gill","CGILLRA8","","Syed Naqvi","CNAQVISY","","CAL Zone NE"
"501","S","A2093189","Row/Townhouse","Christie Park","01/23/2024","$512,500.00","$490,500.00","1,516","55 Christie Park Terrace SW","Calgary","1992","70","Geoffrey Gordon","CGORDOGE","","Zehirr Saifeddine","CSAIFEZE","","CAL Zone W"
"501","S","A2104030","Detached","Whitehorn","01/26/2024","$490,000.00","$490,000.00","1,131","51 whitworth Road NE","Calgary","1986","0","Santosh Rana","CRANASA","","Raj Sewak","CSEWAKRA","","CAL Zone NE"
"501","S","A2102375","Row/Townhouse","Cornerstone","01/23/2024","$479,900.00","$490,000.00","1,397","424 Corner Glen Circle NE","Calgary","2022","5","Gurjit Birring","CBIRRIGU","","Tommy Nguyen","CNGUYETO4","","CAL Zone NE"
"501","S","A2101502","Detached","Hidden Valley","01/18/2024","$490,000.00","$490,000.00","886","55 Hidden Valley Link NW","Calgary","1994","1","Dixie Bain","CBAINDI","","Jeff Pilon","CPILONJE","CRICHTCH","CAL Zone N"
"501","S","A2100678","Detached","Bridlewood","01/26/2024","$479,000.00","$490,000.00","883","2 Bridlecrest Manor","Calgary","2005","17","Sherry Johnston","CJOHNSSH10","","Sandy Tang","CTANGSA1","","CAL Zone S"
"501","S","A2099397","Row/Townhouse","Sage Hill","01/20/2024","$499,900.00","$490,000.00","1,168","213 Sage Hill Grove NW","Calgary","2020","18","Keiron Hagerty","CHAGERKE","","Liliya Tsay","CTSAYLI","","CAL Zone N"
"501","S","A2098110","Detached","Applewood Park","01/11/2024","$500,000.00","$490,000.00","828","76 Applewood Drive SE","Calgary","1983","24","Gabor David","CDAVIDGA1","","Adamson Okpara","COKPARAD","","CAL Zone E"
"501","S","A2097127","Detached","Dover","01/10/2024","$419,900.00","$490,000.00","1,040","275 Dovercliffe Way SE","Calgary","1973","34","Elaine Choy","CCHOYEL","CNGWA1","Casey Patel","CPATELCA","","CAL Zone E"
"501","S","A2096642","Row/Townhouse","Carrington","01/05/2024","$489,900.00","$490,000.00","1,272","1454 148 Avenue NW","Calgary","2022","30","Austin Fleming","CFLEMIAU","CFLEMIRI","Verinder Verma","CVERMAVE","","CAL Zone N"
"501","S","A2095231","Row/Townhouse","Beltline","01/10/2024","$495,000.00","$490,000.00","969","1324 6 Street SW","Calgary","2013","27","Dave Gowryluk","CGOWRYDA","","Brittany Riley","CRILEYBR","","CAL Zone CC"
"501","S","A2093772","Apartment","Spruce Cliff","01/12/2024","$525,000.00","$490,000.00","1,219","77 Spruce Place SW Unit#2404","Calgary","2008","45","Cindy Bauer","CBAUERCI","CGOLEMI","Jesse Davies","CDAVIEJE","","CAL Zone W"
"501","S","A2090720","Detached","Huntington Hills","01/25/2024","$519,900.00","$490,000.00","1,442","47 Hunterhorn Crescent NE","Calgary","1990","84","Charn Parmar","CPARMACH","CVIRKHA","Charn Parmar","CPARMACH","CVIRKHA","CAL Zone N"
"501","S","A2098122","Row/Townhouse","Sage Hill","01/26/2024","$489,900.00","$487,900.00","1,464","1136 Sage Hill Grove NW","Calgary","2023","35","Jayesh Chaudhary","CCHAUDJA","","Jayesh Chaudhary","CCHAUDJA","","CAL Zone N"
"501","S","A2095226","Row/Townhouse","Saddle Ridge","01/10/2024","$489,786.00","$486,786.00","1,516","669 Savanna Boulevard NE Unit#408","Calgary","2023","39","Imtiaz Ahmed","CAHMEDIM","CJIVRAPA",". Manminder Singh","CMANMISI","","CAL Zone NE"
"501","S","A2101196","Row/Townhouse","Silver Springs","01/26/2024","$475,000.00","$486,617.00","1,461","27 Silver Springs Drive NW Unit#39","Calgary","1976","14","Shelley Lavalliere","CLAVALSH","","Eric Palin","CPALINER","","CAL Zone NW"
"501","S","A2104040","Detached","Martindale","01/31/2024","$459,888.00","$485,000.00","947","60 Martindale Drive NE","Calgary","1987","5","Ma Lourdes Tapulao Elaydo","CELAYDMA","","Mubashir Ahmad","CAHMADMU2","","CAL Zone NE"
"501","S","A2102550","Detached","Albert Park/Radisson Heights","01/22/2024","$499,900.00","$485,000.00","1,084","1443 Robson Crescent SE","Calgary","1965","3","Launa Currie","CRUBULLA","CSIEMESE","Thomas Yeung","CYEUNGTH","","CAL Zone E"
"501","S","A2101698","Apartment","Hillhurst","01/30/2024","$489,900.00","$485,000.00","871","1110 3 Avenue NW Unit#105","Calgary","2014","15","Joel Semmens","CSEMMEJO","","Erin Dupont","CDUPONER","","CAL Zone CC"
"501","S","A2100200","Semi Detached (Half Duplex)","Skyview Ranch","01/18/2024","$499,000.00","$485,000.00","1,178","61 Skyview Springs Common NE","Calgary","2009","6","Jeremy Dinh","CDINHTH","","Jeremy Dinh","CDINHTH","","CAL Zone NE"
"501","S","A2098834","Row/Townhouse","Saddle Ridge","01/30/2024","$489,900.00","$485,000.00","1,571","669 Savanna Boulevard NE Unit#202","Calgary","2023","34","Jeffery Rombough","CROMBOJE","CWILLIDA6","Raj Sewak","CSEWAKRA","","CAL Zone NE"
"501","S","A2097174","Apartment","Discovery Ridge","01/09/2024","$499,900.00","$485,000.00","1,031","10 Discovery Ridge Close SW Unit#521","Calgary","2005","31","Kevin Chapman","CCHAPMKE","","Catherine Crossley","CCROSSCA","","CAL Zone W"
"501","S","A2096734","Semi Detached (Half Duplex)","Whitehorn","01/17/2024","$489,999.00","$485,000.00","841","644 Whiteridge Way NE","Calgary","1978","43","Jawad Anwar","CANWARJA","","Jawad Anwar","CANWARJA","","CAL Zone NE"
"501","S","A2086930","Row/Townhouse","Evanston","01/17/2024","$489,900.00","$485,000.00","1,389","1008 Evansridge Park NW","Calgary","2014","58","Steven Wong","CWONGST2","CDAIWA1","Calvin Bass","CBASSCA","","CAL Zone N"
"501","S","A2101179","Row/Townhouse","Saddle Ridge","01/31/2024","$489,000.00","$484,500.00","1,703","681 Savanna Boulevard NE Unit#103","Calgary","2024","20","Jennifer Mandan","CMANDAJE","","Non Board Member","CNONMEMB","","CAL Zone NE"
"501","S","A2100103","Detached","Marlborough","01/23/2024","$479,900.00","$484,000.00","1,001","1443 42 Street NE","Calgary","1972","15","Ian Cooper","CCOOPEIA1","","Dorje Lama","CLAMADO","","CAL Zone NE"
"501","S","A2101020","Row/Townhouse","Saddle Ridge","01/27/2024","$490,000.00","$482,000.00","1,634","681 Savanna Boulevard NE Unit#102","Calgary","2024","17","Jazz Singh","CSINGHJA9","CPUNNAM","Varghese Joseph","CJOSEPVA","","CAL Zone NE"
"501","S","A2098182","Row/Townhouse","Chaparral","01/17/2024","$489,900.00","$481,000.00","1,271","138 Chaparral Valley Gardens SE","Calgary","2009","20","Dusko Sremac","CSREMADU","CASHKIJO","Julia Barrett","CBARREJU","","CAL Zone S"
"501","S","A2103614","Detached","Marlborough Park","01/25/2024","$490,000.00","$480,000.00","1,099","611 Madeira Drive NE","Calgary","1974","0","Edward Lam","CLAMED","","Mohit Sood","CSOODMO","","CAL Zone NE"
"501","S","A2102944","Row/Townhouse","Evanston","01/25/2024","$459,900.00","$480,000.00","1,220","58 Evanscrest Gardens NW","Calgary","2016","2","Hasen Aboughoche","CABOUGHA","","Xing Wan","CWANXI","","CAL Zone N"
"501","S","A2100248","Row/Townhouse","Seton","01/26/2024","$450,000.00","$480,000.00","1,484","4689 Seton Drive SE","Calgary","2023","15","Justin Havre","CHAVREJU","CIGNACMA","Christine Dionisio","CDIONICH","","CAL Zone SE"
"501","S","A2100002","Detached","Monterey Park","01/07/2024","$489,900.00","$480,000.00","1,573","83 San Diego Place NE","Calgary","1996","2","Manjit Jaswal","CJASWAMA","","Sumeet Kakker","CKAKKESU","","CAL Zone NE"
"501","S","A2099251","Row/Townhouse","Saddle Ridge","01/19/2024","$490,000.00","$480,000.00","1,711","669 SAVANNA Boulevard NE Unit#308","Calgary","2023","15","Sarah Johnston","CJOHNSSA1","","Deepanshu Dhir","CDHIRDE","CGOYALNI","CAL Zone NE"
"501","S","A2097656","Detached","Coventry Hills","01/05/2024","$485,000.00","$480,000.00","1,355","67 Coventry Road NE","Calgary","2000","16","Amy Du","CDUYA","","Scott Brayshaw","CBRAYSSC","","CAL Zone N"
"501","S","A2097645","Semi Detached (Half Duplex)","McKenzie Towne","01/08/2024","$474,900.00","$480,000.00","1,020","115 elgin Point SE","Calgary","2005","26","Prabhjeet Kainth","CKAINTPR","","Romel Castro","CCASTRRO","","CAL Zone SE"
"501","S","A2097304","Row/Townhouse","Saddle Ridge","01/18/2024","$486,800.00","$480,000.00","1,701","669 Savanna Boulevard NE Unit#219","Calgary","2023","34","Swarn Dhaliwal","CDHALISW","","Asma Sadaf","CSADAFAS","","CAL Zone NE"
"501","S","A2096440","Row/Townhouse","Saddle Ridge","01/04/2024","$499,900.00","$480,000.00","1,524","669 Savanna Boulevard NE Unit#320","Calgary","2023","24","Derek Timmons","CTIMMODE","CMCLACJA","Nandha Ramasamy","CRAMASNA","","CAL Zone NE"
"501","S","A2092894","Detached","South Calgary","01/31/2024","$480,000.00","$480,000.00","1,035","1834 34 Avenue SW","Calgary","1910","72","Alex Gerundini","CGERUNAL","","Alex Hripko","CHRIPKAL","","CAL Zone CC"
"501","S","A2092260","Row/Townhouse","Sage Hill","01/24/2024","$480,000.00","$480,000.00","1,385","1150 Sage Hill Grove NW","Calgary","2023","70","Amit Punn","CPUNNAM","","Sunny Bagga","CBAGGAUM","","CAL Zone N"
"501","S","A2089457","Apartment","Douglasdale/Glen","01/24/2024","$499,900.00","$480,000.00","1,031","38 Quarry Gate SE Unit#310","Calgary","2020","84","Dave Bryant","CBRYANDA2","","Margaret Hamilton","CHAMILMA1","","CAL Zone SE"
"501","S","A2100488","Semi Detached (Half Duplex)","Temple","01/27/2024","$470,000.00","$479,000.00","924","6721 41 Avenue NE","Calgary","1981","18","Nathan Brewster","CBREWSNA","","Michael Gloria","CGLORIMI","","CAL Zone NE"
"501","S","A2077854","Row/Townhouse","Signal Hill","01/22/2024","$499,900.00","$479,000.00","1,185","141 Sienna Park Green SW","Calgary","1997","139","Douglas Bowman","CBOWMADO","CKURTZDE","Ronnie Hulley","CHULLERO","","CAL Zone W"
"501","S","A2077765","Row/Townhouse","Sage Hill","01/13/2024","$489,900.00","$478,500.00","1,078","930 Sage Hill Grove NW","Calgary","2023","126","Piyush Girdhar","CGIRDHPI","","Kelly Featherstone","CFEATHKE","","CAL Zone N"
"501","S","A2099743","Detached","Marlborough","01/13/2024","$449,900.00","$478,000.00","1,034","57 Marwood Circle NE","Calgary","1969","2","Brian Skinner","CSKINNBR","","Rajdeep Kooner","CKOONERA","","CAL Zone NE"
"501","S","A2100063","Row/Townhouse","Saddle Ridge","01/24/2024","$479,900.00","$477,500.00","1,647","689 Savanna Boulevard NE","Calgary","2023","16","Anni Jansson","CJANSSAN","","Tomy Paul","SCPAULTO","","CAL Zone NE"
"501","S","A2097155","Row/Townhouse","Cranston","01/25/2024","$419,900.00","$476,555.00","1,269","504 Cranford Drive SE","Calgary","2016","48","Mel Star","CSTARME","","Guy Cooley","CCOOLEGU","","CAL Zone SE"
"501","S","A2102075","Row/Townhouse","Hawkwood","01/26/2024","$450,000.00","$476,000.00","1,532","227 Hawkstone Manor NW","Calgary","1992","8","Matthew Antrum","CANTRUMA","","Dave Rose","CROSEDA","","CAL Zone NW"
"501","S","A2104393","Detached","Huntington Hills","01/29/2024","$445,000.00","$475,500.00","954","475 Huntley Way NE","Calgary","1972","0","Lindsay Winship","CWINSHLI","","Amit Punn","CPUNNAM","","CAL Zone N"
"501","S","A2101884","Row/Townhouse","Glamorgan","01/22/2024","$449,800.00","$475,000.00","1,418","5019 46 Avenue SW Unit#40","Calgary","1979","4","Tarek Hageahmad","CHAGEATA","CELHAGIB","Nick Wood","CWOODNI","","CAL Zone W"
"501","S","A2099716","Row/Townhouse","Evanston","01/15/2024","$490,000.00","$475,000.00","1,443","20 Evanscrest Manor NW","Calgary","2016","7","Tamara Stark-Heppner","CSTARKTA","","Mehrdad Bagheri","CBAGHEME","","CAL Zone N"
"501","S","A2097668","Detached","Albert Park/Radisson Heights","01/20/2024","$499,900.00","$475,000.00","880","2706 15 Avenue SE","Calgary","1929","39","Amarjit Cudail","CCUDAIAM","CWADHWRI","Satnam Sidhu","CSIDHUSA5","CBANIPSU","CAL Zone E"
"501","S","A2096169","Row/Townhouse","Cranston","01/20/2024","$485,000.00","$475,000.00","1,290","272 Cranbrook Square SE","Calgary","2023","47","Peter Pasion","CPASIOPE","","Joanna Dam","CDAMJO1","","CAL Zone SE"
"501","S","A2095741","Apartment","Mission","01/03/2024","$545,000.00","$475,000.00","1,458","330 26 Avenue SW Unit#501","Calgary","1977","21","Richard Bergeron","CBERGERI","CBERGEEL","Ellyn Mendham","CMENDHEL","CWESTCJO","CAL Zone CC"
"501","S","A2093196","Row/Townhouse","Saddle Ridge","01/09/2024","$484,000.00","$475,000.00","1,485","158 Savanna Street NE","Calgary","2023","43","Happy Chahal","CCHAHAHA","","Fiona Connolly","CCONNOFI","CHAVREJU","CAL Zone NE"
"501","S","A2086703","Apartment","Downtown West End","01/22/2024","$488,800.00","$475,000.00","2,007","1100 8 Avenue SW Unit#2401","Calgary","1983","102","Dianne Brown","CBROWNDI5","CBROWNMI1","Kimberlie Helfrich","CHELFRKI","","CAL Zone CC"
"501","S","A2091796","Row/Townhouse","Cornerstone","01/19/2024","$479,900.00","$474,500.00","1,426","72 Cornerstone Manor NE Unit#408","Calgary","2019","64","Peter Pasion","CPASIOPE","","Eric Frere","CFREREER","","CAL Zone NE"
"501","S","A2101460","Detached","Pineridge","01/22/2024","$450,000.00","$473,000.00","939","112 Pineland Place NE","Calgary","1977","4","Benjamin Sweet","CSWEETBE","CJENNEJA","Shaiz Gill","CGILLSH1","","CAL Zone NE"
"501","S","A2095209","Semi Detached (Half Duplex)","Acadia","01/05/2024","$499,900.00","$473,000.00","963","218A Allan Crescent SE","Calgary","1966","41","Nicoleta Kallo","CKALLONI","","Benny Wildey","CWILDEBE","","CAL Zone S"
"501","S","A2087262","Row/Townhouse","Seton","01/17/2024","$472,400.00","$472,400.00","1,419","562 Seton Circle SE Unit#111","Calgary","2024","86","Ben Pinckney","CPINCKBE","CHELWEJO","Durgesh Vavilala","CVAVILDU","","CAL Zone SE"
"501","S","A2100622","Row/Townhouse","Auburn Bay","01/26/2024","$439,900.00","$472,000.00","1,360","149 Auburn Meadows Walk SE","Calgary","2014","14","James Schaeffler","CSCHAEJA","","Jamie Jenner","CJENNEJA","CSWEETBE","CAL Zone SE"
"501","S","A2098225","Row/Townhouse","Saddle Ridge","01/05/2024","$478,888.00","$471,000.00","1,386","116 Saddlestone Heath NE Unit##102","Calgary","2023","18","Gary Brar","CBRARGA1","","Divjot Singh","CSINGHDI2","","CAL Zone NE"
"501","S","A2101531","Row/Townhouse","McKenzie Towne","01/27/2024","$469,900.00","$470,000.00","1,132","280 Promenade Way SE","Calgary","2014","12","Johnny Goyetche","CGOYETJO1","","Johnny Goyetche","CGOYETJO1","","CAL Zone SE"
"501","S","A2098396","Apartment","Beltline","01/17/2024","$480,000.00","$470,000.00","1,290","1029 15 Avenue SW Unit#404","Calgary","2015","28","Tauseef Chughtai","CCHUGHTA1","","JT Bjarnason","CBJARNSH","","CAL Zone CC"
"501","S","A2094549","Apartment","Downtown West End","01/18/2024","$485,000.00","$470,000.00","1,406","1108 6 Avenue SW Unit#910","Calgary","2001","55","Craig Rushton","CRUSHTCR","CHESKIAL","Barry Klatt","CKLATTBA","","CAL Zone CC"
"501","S","A2094217","Detached","Marlborough Park","01/06/2024","$480,000.00","$470,000.00","1,054","711 Madeira Drive NE","Calgary","1973","48","Les Walker","CWALKELE","","Baljinder Dhillon","CDHILLBA","","CAL Zone NE"
