"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","6215 Louise Road SW","A2151678","Detached","Lakeview","07/29/2024","$924,900.00","$976,000.00","1,285","Calgary","1961","4","Joel Gwillim","CGWILLJO","","Ron Garneau","CGARNERO1","","CAL Zone W"
"1","S","110 Riverview Park SE","A2147480","Detached","Riverbend","07/26/2024","$999,000.00","$975,000.00","2,052","Calgary","1992","15","Michelle Furlan","CFURLAMI","CTEMPLDO","Brandy Rigel","CRIGELBR","CRIGELKE","CAL Zone SE"
"1","S","29 Tuscany Ravine Mews NW","A2144856","Detached","Tuscany","07/03/2024","$959,900.00","$975,000.00","2,377","Calgary","2003","7","Rod Burriss","CBURRIRO1","","Jingyi He","CHEJI","","CAL Zone NW"
"1","S","5604 37 Street SW","A2142705","Semi Detached (Half Duplex)","Lakeview","07/26/2024","$999,900.00","$975,000.00","2,193","Calgary","2016","35","Big John Peterson","CPETERJO2","","Kord Pankewicz","CPANKEKO","","CAL Zone W"
"1","S","1920 49 Avenue SW","A2135100","Detached","Altadore","07/09/2024","$998,800.00","$975,000.00","1,942","Calgary","2005","41","Thomas Calvert","CCALVETH","","Ashley McKay","CMCKAYAS","","CAL Zone CC"
"1","S","78 Suncanyon Way SE","A2135119","Detached","Sundance","07/29/2024","$999,900.00","$967,000.00","2,120","Calgary","1988","61","Greg Wiseman","CWISEMGR","","Ron Garneau","CGARNERO1","","CAL Zone S"
"1","S","14 Butte Place NW","A2146765","Detached","Brentwood","07/16/2024","$994,800.00","$965,000.00","1,220","Calgary","1960","12","Craig Lamb","CLAMBCR","CGOGOLME","Gary Cronin","CCRONIGA2","CCRONILI","CAL Zone NW"
"1","S","2030 32 Avenue SW","A2110490","Semi Detached (Half Duplex)","South Calgary","07/03/2024","$975,000.00","$962,500.00","2,041","Calgary","2011","13","Sylvia Castonguay","CCASTOSY","","Eric Palin","CPALINER","","CAL Zone CC"
"1","S","2145 Crocus Road NW","A2149870","Detached","Charleswood","07/19/2024","$929,000.00","$960,000.00","1,584","Calgary","1961","3","Alan Ng","CNGAL1","CLAIJA1","Alan Ng","CNGAL1","CLAIJA1","CAL Zone NW"
"1","S","8308 Edgevalley Drive NW","A2144416","Detached","Edgemont","07/29/2024","$965,000.00","$960,000.00","2,040","Calgary","1990","12","Krista Legue","CLEGUEKR","","Han Ping Wang","CWANGHA1","","CAL Zone NW"
"1","S","184 Hamptons Terrace NW","A2152920","Detached","Hamptons","07/28/2024","$895,000.00","$950,888.00","2,406","Calgary","1998","2","Sam Corea","CCOREASA","","James Zhan","CZHANJA","","CAL Zone NW"
