"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","1638 Westmount Boulevard NW","A2172111","Detached","Hillhurst","11/27/2024","$960,000.00","$925,000.00","2,050","Calgary","2003","48","Laura Brucker ","CBRUCKLA","","Marti Bogue","CBOGUEMA","","CAL Zone CC"
"1","S","7708 Silver Springs Road NW","A2168928","Detached","Silver Springs","11/21/2024","$957,000.00","$925,000.00","1,606","Calgary","1940","56","Rahul Dandyan","CDANDYRA","","Bradley Saunders","CSAUNDBR","","CAL Zone NW"
"1","S","85 Aspenshire Crescent SW","A2161110","Detached","Aspen Woods","11/09/2024","$928,888.00","$925,000.00","2,281","Calgary","2011","72","Jeff Ackerman","CACKERJE","","Hui Zhao","CZHAOHU","","CAL Zone W"
"1","S","440 20 Avenue NW","A2160282","Semi Detached (Half Duplex)","Mount Pleasant","11/09/2024","$949,900.00","$925,000.00","2,161","Calgary","2024","77","Jaggi Jaswal","CJASWAJA","","Charles Gallardo","CGALLAGO","","CAL Zone CC"
"1","S","11067 Valley Springs Road NW","A2151155","Detached","Valley Ridge","11/06/2024","$949,000.00","$925,000.00","2,316","Calgary","1996","109","Craig Harding","CHARDIDA1","","Karen Hudson","CHUDSOKA","","CAL Zone W"
"1","S","3320 42 Street SW","A2159264","Semi Detached (Half Duplex)","Glenbrook","11/29/2024","$939,000.00","$924,000.00","1,873","Calgary","2024","98","Adrienne McGarvey","CMCGARAD","CGREENGR","Richard Kleibrink","CKLEIBRI","","CAL Zone W"
"1","S","2827A 40 Street SW","A2169458","Detached","Glenbrook","11/22/2024","$935,000.00","$923,000.00","1,926","Calgary","2013","51","Gary Heald","CHEALDGA","","Myles Duncan","CDUNCAMY","CFRENCKE","CAL Zone W"
"1","S","2223 Halifax Crescent NW","A2176877","Detached","Banff Trail","11/12/2024","$880,000.00","$920,500.00","967","Calgary","1952","11","Michelle Plach","CPLACHMI","","Ibadat Bal","CBALIB","","CAL Zone CC"
"1","S","732 33A Street NW","A2177434","Detached","Parkdale","11/08/2024","$930,000.00","$920,000.00","1,116","Calgary","1951","1","Elke Friedrich-Fraser","CFRIEDEL","","Arinder Parmar","CPARMAAR","CDHILLHA3","CAL Zone CC"
"1","S","38 Glenside Drive SW","A2173680","Detached","Glendale","11/29/2024","$949,000.00","$920,000.00","1,058","Calgary","1959","43","Lisa Johnson","CJOHNSLI1","","Omer Hyder","CHYDEROM","","CAL Zone W"
"1","S","1033 Regal Crescent NE","A2173454","Semi Detached (Half Duplex)","Renfrew","11/14/2024","$899,900.00","$920,000.00","1,580","Calgary","2024","27","Michael Ferianec","CFERIAMI","","Breanna Brookwell","CBROOKBR","","CAL Zone CC"
"1","S","1838 18 Avenue NW","A2162299","Semi Detached (Half Duplex)","Capitol Hill","11/30/2024","$949,900.00","$917,500.00","1,970","Calgary","2017","88","Kathryn Long","CLONGKA","","Maria Lizotte","CLIZOTMA","","CAL Zone CC"
"1","S","1121A Reader Crescent NE","A2175209","Semi Detached (Half Duplex)","Renfrew","11/13/2024","$925,000.00","$915,000.00","1,679","Calgary","2017","11","Serhan Tarkan","CTARKASE","","Valerie Laferriere","CLAFERVA","CCLOWERI","CAL Zone CC"
"1","S","363 Acadia Drive SE","A2174876","Detached","Acadia","11/05/2024","$899,900.00","$915,000.00","1,495","Calgary","1961","12","Mitch Thompson","CTHOMPMI1","","Amy Simpson","CSIMPSAM","","CAL Zone S"
"1","S","20 Copperhead Place SE","A2153603","Detached","Copperfield","11/02/2024","$929,000.00","$914,700.00","2,730","Calgary","2022","86","Ashwani Bawa","CBAWAAS","","Constantin Varna","CVARNACO","","CAL Zone SE"
"1","S","66 Valley Woods Landing NW","A2167997","Detached","Valley Ridge","11/11/2024","$949,900.00","$914,000.00","2,213","Calgary","2005","48","Colin Sloan","CSLOANCO","","Rob McIntyre","CMCINTRO","","CAL Zone W"
"1","S","523 Woodbriar Place SW","A2176326","Detached","Woodbine","11/22/2024","$899,900.00","$911,200.00","2,826","Calgary","1987","22","Ana Lovric-Koscianski","CLOVRIAN","","Joel Muir","CMUIRRO","","CAL Zone S"
