"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","151 Panatella Landing NW Unit#202","A2037475","Row/Townhouse","Panorama Hills","05/03/2023","$349,900.00","$335,000.00","1,078","Calgary","2008","27","Shak Abdul Jalil","CJALILSH","","Sukhi Kular","CKULARSU1","","CAL Zone N"
"2001","S","19489 Main Street SE Unit#1305","A2023912","Apartment","Seton","05/02/2023","$339,900.00","$335,000.00","859","Calgary","2020","84","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Larry Soron","CSORONLA","","CAL Zone SE"
"2001","S","360 Harvest Hills Way NE Unit#423","A2026057","Apartment","Harvest Hills","05/04/2023","$349,900.00","$334,999.99","856","Calgary","2023","75","Arthur Lee","CLEEAR2","CNGUYEMI1","Kevin Huynh","CHUYNHQU","","CAL Zone N"
"2001","S","312 McKenzie Towne Close SE","A2046194","Row/Townhouse","McKenzie Towne","05/18/2023","$319,900.00","$333,312.00","1,091","Calgary","2011","13","J.C Van Der Walt","CVANDEJO2","","Justin Havre","CHAVREJU","CTHONCH","CAL Zone SE"
"2001","S","24 Varsity Estates Circle NW Unit#705","A2045097","Apartment","Varsity","05/17/2023","$339,900.00","$333,000.00","701","Calgary","2015","13","Jan Sali","CSALIJA","","Jan Sali","CSALIJA","","CAL Zone NW"
"2001","S","230 Covecreek Circle NE","A2043348","Row/Townhouse","Coventry Hills","05/17/2023","$339,900.00","$333,000.00","1,144","Calgary","2013","18","John Oliverio","COLIVEJO","COLIVEVI","Alex Cowie","CCOWIEAL","","CAL Zone N"
"2001","S","38 9 Street NE Unit#311","A2028094","Apartment","Bridgeland/Riverside","05/05/2023","$349,900.00","$333,000.00","543","Calgary","2013","63","Tammy Forrest","CFORRETA","CNACKOSH","Richard Chau","CCHAUVA","","CAL Zone CC"
"2001","S","6408 Bowwood Drive NW Unit#3","A2044216","Row/Townhouse","Bowness","05/09/2023","$299,900.00","$332,800.00","1,014","Calgary","1997","10","Dallas Schumaker","CSCHUMDA","CBILYKMA","Diana Ticolia","CTICOLDI","","CAL Zone NW"
"2001","S","34 Shawbrooke Court SW","A2043531","Row/Townhouse","Shawnessy","05/19/2023","$349,900.00","$332,500.00","1,099","Calgary","1994","22","Tamara Aboultaif","CABOULSA","","Ryan Gillard","CGILLARY","","CAL Zone S"
"2001","S","111 Tarawood Lane NE Unit#3503","A2046183","Row/Townhouse","Taradale","05/06/2023","$309,900.00","$332,000.00","1,036","Calgary","2007","1","Jessica Taburada","CTABURJE","","Sarabjot Sudha","CSUDHASA","","CAL Zone NE"
"2001","S","205 Spring Creek Common SW Unit#406","A2041225","Apartment","Springbank Hill","05/30/2023","$335,000.00","$330,750.00","659","Calgary","2023","41","Mi Jin Graham","CGRAHAMI","","Mi Jin Graham","CGRAHAMI","","CAL Zone W"
"2001","S","3000 Hawksbrow Point NW Unit#3510","A2051864","Apartment","Hawkwood","05/27/2023","$329,900.00","$330,000.00","922","Calgary","1995","2","Lily Chow","CCHOWLI","","Serhan Tarkan","CTARKASE","","CAL Zone NW"
"2001","S","4936 Dalton Drive NW Unit#89","A2050394","Row/Townhouse","Dalhousie","05/21/2023","$305,000.00","$330,000.00","916","Calgary","1977","2","Wei Liao","CLIAOWE","","Wendy Do","CDOWE","","CAL Zone NW"
"2001","S","232 Blackthorn Road NE","A2048690","Semi Detached (Half Duplex)","Thorncliffe","05/23/2023","$299,900.00","$330,000.00","698","Calgary","1972","7","Vivian Chin","CCHINVI","CTULLJA","Qing Li","CLIQI","","CAL Zone N"
"2001","S","633 Queensland Place SE","A2048628","Row/Townhouse","Queensland","05/24/2023","$299,900.00","$330,000.00","1,096","Calgary","1981","11","Debbie Windle","CWINDLDE","","Mario Arcari","CARCARMA","","CAL Zone S"
"2001","S","740 Bracewood Drive SW Unit#46","A2047485","Row/Townhouse","Braeside","05/18/2023","$275,000.00","$330,000.00","950","Calgary","1978","8","Valerie Konechny","CKONECVA","","Bryan Panganiban","CPANGABR","CBRIONAL","CAL Zone S"
"2001","S","188 15 Avenue SW Unit#1107","A2046875","Apartment","Beltline","05/31/2023","$339,900.00","$330,000.00","790","Calgary","2006","22","Dylan Kisilowski","CKISILODY","CMOSERRO","Dylan Kisilowski","CKISILODY","","CAL Zone CC"
"2001","S","6440 4 Street NW Unit#42","A2043060","Row/Townhouse","Thorncliffe","05/05/2023","$299,900.00","$330,000.00","1,020","Calgary","1969","8","Beatrix Smolejova","csmolebe","","Amanda Reynolds","CREYNOAM","CHAVREJU","CAL Zone N"
"2001","S","10 Sage Hill Walk NW Unit#112","A2041199","Apartment","Sage Hill","05/16/2023","$334,900.00","$330,000.00","696","Calgary","2021","28","Danny Raposo","CRAPOSDA","","Howard Pounall","CPOUNAHO","","CAL Zone N"
"2001","S","211 Aspen Stone Boulevard SW Unit#2215","A2039772","Apartment","Aspen Woods","05/07/2023","$345,000.00","$330,000.00","1,214","Calgary","2008","23","Renee MacKenzie","CMACKERE","","James Zhan","CZHANJA","","CAL Zone W"
"2001","S","19489 Main Street SE Unit#1119","A2033129","Apartment","Seton","05/01/2023","$334,900.00","$330,000.00","722","Calgary","2021","43","Josh Hamilton","CHAMILJO","","Justin Quinsona","CQUINSJU","","CAL Zone SE"
"2001","S","1514 11 Street SW Unit#1107","A2045424","Row/Townhouse","Beltline","05/25/2023","$329,900.00","$329,900.00","1,113","Calgary","1999","21","Andy Jackson","CJACKSAN1","CGERGEAS","Scott Thai","CTHAITH","","CAL Zone CC"
"2001","S","10630 Sacramento Drive SW","A2050978","Semi Detached (Half Duplex)","Southwood","05/29/2023","$329,000.00","$329,000.00","506","Calgary","1973","6","Amanda de Almeida Lima","CDEALMAM","","Tom Armstrong","CARMSTTH","","CAL Zone S"
"2001","S","118 Waterfront Court SW Unit#305","A2038592","Apartment","Eau Claire","05/12/2023","$339,000.00","$328,500.00","512","Calgary","2019","28","Raymond Yang","CYANGZH1","CYANGJI2","Leslie Gell","CGELLLE","","CAL Zone CC"
"2001","S","3042 Doverville Crescent SE","A2039736","Semi Detached (Half Duplex)","Dover","05/05/2023","$339,999.00","$328,000.00","997","Calgary","1970","21","Kelly Featherstone","CFEATHKE","CJULANAL","Charlie Yang","CYANGCH","","CAL Zone E"
"2001","S","515 4 Avenue NE Unit#6","A2022334","Row/Townhouse","Bridgeland/Riverside","05/22/2023","$335,000.00","$328,000.00","756","Calgary","2016","106","Mike Stante","CSTANTMI","CSTANTSA","Non Board Member","CNONMEMB","","CAL Zone CC"
