"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","3810 43 Street SW Unit#105","A2038860","Apartment","Glenbrook","04/28/2023","$299,900.00","$290,000.00","986","Calgary","2006","14","Brydon Foote","CFOOTEBR","","Austin Fleming","CFLEMIAU","","CAL Zone W"
"2001","S","302 Skyview Ranch Drive NE Unit#6302","A2038436","Apartment","Skyview Ranch","04/22/2023","$294,900.00","$290,000.00","887","Calgary","2015","15","Upneet Ubhi","CUBHIUP","","Mital Patel","CPATELMI","","CAL Zone NE"
"2001","S","26 Glamis Green SW Unit#201","A2038310","Row/Townhouse","Glamorgan","04/14/2023","$234,900.00","$290,000.00","1,034","Calgary","1964","8","Jolene Webb","CPARKEJO1","","Kevin Niefer","CNIEFEKE","","CAL Zone W"
"2001","S","928 Arbour Lake Road NW Unit#1313","A2036426","Apartment","Arbour Lake","04/19/2023","$300,000.00","$290,000.00","1,012","Calgary","2003","19","Frank Peresta","CPERESFR","","Ron O'Shea","COSHEARO","","CAL Zone NW"
"2001","S","23 Millrise Drive Unit#205","A2036404","Apartment","Millrise","04/08/2023","$299,900.00","$290,000.00","872","Calgary","2008","8","Frank Simonfi","CSIMONFE","","Nevena Stankovic","CSTANKNE","","CAL Zone S"
"2001","S","108 Pinestream Place NE","A2035730","Row/Townhouse","Pineridge","04/17/2023","$280,000.00","$290,000.00","1,041","Calgary","1976","18","Justin Havre","CHAVREJU","CPANGIRI","Hannah McLaren","CMCLARHA","","CAL Zone NE"
"2001","S","1899 45 Street NW Unit#409","A2032589","Apartment","Montgomery","04/11/2023","$280,000.00","$290,000.00","869","Calgary","2010","25","Brent Wilcox","CWILCOTH","CPIPERGO","Amanda Reynolds","CREYNOAM","CHAVREJU","CAL Zone NW"
"2001","S","345 Rocky Vista Park NW Unit#228","A2032260","Apartment","Rocky Ridge","04/04/2023","$299,900.00","$290,000.00","822","Calgary","2002","14","Amy Du","CDUYA","","Tim Volkman","CVOLKMTI","","CAL Zone NW"
"2001","S","3727 Sage Hill Drive NW Unit#1110","A2030079","Apartment","Sage Hill","04/04/2023","$299,900.00","$290,000.00","824","Calgary","2018","28","Eric Drinkwater","CDRINKER","CSTULPRY","Farid Hatam","CHATAMFA","","CAL Zone N"
"2001","S","302 Skyview Ranch Drive NE Unit#3201","A2042239","Apartment","Skyview Ranch","04/26/2023","$290,000.00","$289,000.00","875","Calgary","2016","2","Regina Moje","CMOJEMA","","Devang Joshi","CJOSHIDE","","CAL Zone NE"
