"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","135 Evansborough Crescent NW","A1188042","Detached","Evanston","03/11/2022","$515,000.00","$550,000.00","1,449","Calgary","2013","4","John McMahon","CMCMAHJO2","CACKERJE","Amritpal Baidwan","CBAIDWAM","CDHILLHA3","CAL Zone N"
"1501","S","36 Riverwood Close SE","A1187293","Detached","Riverbend","03/28/2022","$549,900.00","$550,000.00","1,940","Calgary","1990","26","Ray Koshelka","CKOSHERA","","John Reinbolt","CREINBJO","","CAL Zone SE"
"1501","S","427 35 Avenue NW","A1186508","Detached","Highland Park","03/04/2022","$568,800.00","$550,000.00","898","Calgary","1949","4","Phil Lepage","CLEPAGPH","","Pawandeep Sandhu","CSANDHPA1","","CAL Zone CC"
"1501","S","74 Citadel Circle NW","A1186305","Detached","Citadel","03/11/2022","$550,000.00","$550,000.00","1,299","Calgary","1995","12","Ryan Gillard","CGILLARY","CCOXKI","Lovepreet Lotey","CLOTEYLO","","CAL Zone NW"
"1501","S","564 Bracewood Drive SW","A1185941","Detached","Braeside","03/10/2022","$515,000.00","$550,000.00","1,095","Calgary","1978","7","Brenda Coulter","CCOULTBR2","","Melanie Ward","CWARDME","CSREMADU","CAL Zone S"
"1501","S","214 Saddlelake Terrace NE","A1185245","Semi Detached (Half Duplex)","Saddle Ridge","03/03/2022","$499,900.00","$550,000.00","1,315","Calgary","2015","9","Tanweer Ahmed","CAHMEDTA2","CAHMADLA","Arjit Brar","CBRARAR","","CAL Zone NE"
"1501","S","16 Sunmount Road SE","A1185209","Detached","Sundance","03/17/2022","$490,000.00","$550,000.00","1,311","Calgary","1986","22","Greg Wiseman","CWISEMGR","CWISEMRO","Greg Wiseman","CWISEMGR","","CAL Zone S"
"1501","S","181 Beddington Circle NE","A1184198","Detached","Beddington Heights","03/04/2022","$519,900.00","$550,000.00","1,157","Calgary","1981","9","Jessica Chan","CCHANJE1","","Kelly Kernick","CKERNIKE","","CAL Zone N"
"1501","S","11 Everwoods Park SW","A1184106","Detached","Evergreen","03/09/2022","$499,900.00","$550,000.00","1,926","Calgary","2010","5","Raman Chahal","CCHAHARA3","CDHILLHA3","Jing Gao","CGAOJI","","CAL Zone S"
"1501","S","2127 12 Street NW Unit#2","A1184020","Row/Townhouse","Capitol Hill","03/17/2022","$565,000.00","$550,000.00","1,061","Calgary","2021","27","Darya Pfund","CAPFUNDDA","","Julie Bouchard","CBOUCHJU1","","CAL Zone CC"
"1501","S","248 COPPERSTONE Gardens SE","A1183775","Detached","Copperfield","03/03/2022","$500,000.00","$550,000.00","1,338","Calgary","2008","13","Mathew Said Morley","CMORLEMA","","Laura McIntosh","CMCINTLA2","","CAL Zone SE"
"1501","S","73 Shawbrooke Green SW","A1183393","Detached","Shawnessy","03/14/2022","$488,888.00","$550,000.00","1,694","Calgary","1994","3","Amparo Foster","CFOSTEAM","","Christopher Duffy","CDUFFYCH","","CAL Zone S"
"1501","S","88 Everstone Way SW","A1183340","Detached","Evergreen","03/08/2022","$489,900.00","$550,000.00","1,789","Calgary","2002","5","Graeme McInnis","CMCINNGR","","Jing Gao","CGAOJI","","CAL Zone S"
"1501","S","22 Sandringham Way NW","A1182269","Detached","Sandstone Valley","03/12/2022","$568,000.00","$550,000.00","1,817","Calgary","1990","23","Angel Liang","CLIANGAN","","Deep Nahal","CNAHALKU","","CAL Zone N"
"1501","S","8 Martha's Haven Parade NE","A1182160","Detached","Martindale","03/17/2022","$550,000.00","$550,000.00","1,361","Calgary","1999","27","Tanweer Ahmed","CAHMEDTA2","CAHMADLA","Kashif Sohail","CSOHAIKA","","CAL Zone NE"
"1501","S","56 Arbour Butte Way NW","A1182015","Detached","Arbour Lake","03/26/2022","$519,900.00","$550,000.00","1,548","Calgary","1997","2","Nnamdi Elemamba","CELEMANN","","Sergey Korostensky","CKOROSSE","CIOFFEDM1","CAL Zone NW"
"1501","S","124 Tuscarora Mews NW","A1180522","Detached","Tuscany","03/02/2022","$534,900.00","$550,000.00","1,467","Calgary","2000","20","Mandeep Duggal","CDUGGAMA","","Bo Yang","CYANGBO","","CAL Zone NW"
"1501","S","131 Hawkhill Way NW","A1187422","Detached","Hawkwood","03/18/2022","$549,900.00","$549,900.00","1,177","Calgary","1982","15","Chantel Gogowich","CGOGOWCH","","Jason Lee","CLEEJU3","","CAL Zone NW"
"1501","S","16122 Everstone Road SW","A1185965","Detached","Evergreen","03/09/2022","$549,900.00","$549,900.00","1,448","Calgary","2000","12","Michelle Gee","CKWANMI","","Arce Morales","CMORALAR1","","CAL Zone S"
"1501","S","210 Brightonstone Green SE","A1185394","Detached","New Brighton","03/28/2022","$549,900.00","$549,900.00","1,446","Calgary","2006","26","Charito Balaoing","CBALAOCH","CBALAOMA","Chao Liang","CLIANGCH","","CAL Zone SE"
"1501","S","52 Masters Manor SE","A1189961","Detached","Mahogany","03/15/2022","$549,500.00","$549,500.00","1,347","Calgary","2017","11","Roy Almog","CALMOGRO","","Kent Richardson","CRICHAKE","","CAL Zone SE"
"1501","S","5007 Waverley Drive SW","A1192005","Detached","Westgate","03/16/2022","$449,000.00","$549,000.00","1,112","Calgary","1958","6","Tyler Blaney","CBLANETY","","Jenny Lee","CLEEMI3","","CAL Zone W"
"1501","S","275 Margate Close NE","A1184443","Detached","Marlborough","03/01/2022","$529,000.00","$549,000.00","1,100","Calgary","1971","10","Jasdev Dhillon","CDHILLJA2","CSIDHUSI","Zack Afridi","CAFRIDZI","","CAL Zone NE"
"1501","S","195 Arbour Stone Place NW","A1190298","Detached","Arbour Lake","03/18/2022","$515,000.00","$548,900.00","1,737","Calgary","2004","9","Diane Gertrude LaMonaca","CLAMONDI","","Randy Gallant","CGALLARA1","","CAL Zone NW"
"1501","S","845 Applewood Drive SE","A1185960","Detached","Applewood Park","03/10/2022","$525,000.00","$548,500.00","1,754","Calgary","1994","8","Ashley Keller","CFURNEAS","","Simmi Sharma","CSHARMSI","","CAL Zone E"
"1501","S","56 Prominence Path SW","A1196365","Semi Detached (Half Duplex)","Patterson","03/29/2022","$539,900.00","$548,000.00","1,856","Calgary","1997","8","Darcy Stadnyk","CSTADNDA","","Deryck Ostashek","COSTASDE","","CAL Zone W"
"1501","S","4 Prestwick Cove","A1190648","Detached","McKenzie Towne","03/24/2022","$529,888.00","$547,500.00","1,611","Calgary","2000","7","Valerie Richards","CRICHAVA","","Ilham Cazac","CCAZACIL","","CAL Zone SE"
"1501","S","539 20 Avenue NW","A1185396","Row/Townhouse","Mount Pleasant","03/30/2022","$559,000.00","$547,000.00","1,116","Calgary","2017","34","Karen Blair","CBLAIRKA","","Richard Haener","CHAENERI","","CAL Zone CC"
"1501","S","151 Shawnee Common SW","A1180837","Row/Townhouse","Shawnee Slopes","03/03/2022","$549,900.00","$547,000.00","1,444","Calgary","2019","14","Maria Shettler","CSHETTMA","CPOPOWJO","Ryan Godin","CGODINRY","CSREMADU","CAL Zone S"
"1501","S","212 19 Avenue NE","A1185920","Detached","Tuxedo Park","03/10/2022","$485,000.00","$546,500.00","978","Calgary","1913","14","Joel Anderson","CANDERJO5","","Jasben Lai","CLAIJA1","","CAL Zone CC"
"1501","S","104 Strathearn Rise SW","A1195661","Detached","Strathcona Park","03/27/2022","$529,900.00","$546,000.00","1,580","Calgary","1981","9","Cliff Stevenson","CSTEVECL","","Jovette Morin-Ferguson","CMORINJO","","CAL Zone W"
"1501","S","82 Somerset Park SW","A1189837","Detached","Somerset","03/17/2022","$549,900.00","$546,000.00","1,637","Calgary","1995","13","Hayley Poirier","CPOIRIHA","","Chao Liang","CLIANGCH","","CAL Zone S"
"1501","S","110 Somerset Close SW","A1187002","Detached","Somerset","03/19/2022","$549,888.00","$545,888.00","1,720","Calgary","1994","22","Michael Matt","CMATTMI","","Shane Fisher","CFISHESH","","CAL Zone S"
"1501","S","21 Covette Bay NE","A1184373","Detached","Coventry Hills","03/11/2022","$549,000.00","$545,500.00","1,205","Calgary","1998","17","David Crick","CCRICKDA","","Natasha Serrurier","CSERRUNA","","CAL Zone N"
"1501","S","771 Walden Drive SE","A1198197","Semi Detached (Half Duplex)","Walden","03/29/2022","$500,000.00","$545,000.00","1,345","Calgary","2017","5","Jake McIntyre","CMCINTJA1","","Shannon MacLeod","CMACLESH1","","CAL Zone S"
"1501","S","71 Millpark Road SW","A1192002","Detached","Millrise","03/25/2022","$524,900.00","$545,000.00","1,869","Calgary","1984","15","Brent Bezugley","CBEZUGBR","","Sergey Korostensky","CKOROSSE","","CAL Zone S"
"1501","S","266 Covehaven View NE","A1189039","Detached","Coventry Hills","03/09/2022","$529,900.00","$545,000.00","1,357","Calgary","2003","6","Nathan Luu","CLUUNA","","Harman Powar","CPOWARHA","","CAL Zone N"
"1501","S","9927 Maplecreek Drive SE","A1185086","Detached","Maple Ridge","03/09/2022","$549,900.00","$545,000.00","1,146","Calgary","1966","8","Thomas Calvert","CCALVETH","","Kirsten Kemprud","CKEMPRKI","","CAL Zone S"
"1501","S","33 Fernie Place SE","A1184375","Detached","Fairview","03/01/2022","$520,500.00","$545,000.00","1,053","Calgary","1959","10","Darya Pfund","CAPFUNDDA","","Chad Chapman","CCHAPMCH","","CAL Zone S"
"1501","S","13 Sundown Way SE","A1182463","Detached","Sundance","03/09/2022","$559,900.00","$545,000.00","1,973","Calgary","1990","22","Alexandra McAmmond","CMCAMMAL","","Noah Miller","CMILLENO","","CAL Zone S"
"1501","S","83 Covebrook Close NE","A1182202","Detached","Coventry Hills","03/25/2022","$549,900.00","$545,000.00","1,620","Calgary","2005","38","Sarah Hunter","CHUNTESA","","Rashpal Gill","CGILLRA8","","CAL Zone N"
"1501","S","55 Mahogany Grove SE","A1184530","Detached","Mahogany","03/18/2022","$560,000.00","$544,000.00","1,280","Calgary","2013","22","Tannis Andrejcin","CANDRETA","","Kris Sales","CSALESKR","","CAL Zone SE"
"1501","S","2815 10 Avenue SE","A1184661","Semi Detached (Half Duplex)","Albert Park/Radisson Heights","03/22/2022","$549,900.00","$543,750.00","1,717","Calgary","2009","25","Jim Dasouki","CDASOUJA","","Brian Lalonde","CLALONBR","CHAVREJU","CAL Zone E"
"1501","S","318 Shawnessy Drive SW","A1185611","Detached","Shawnessy","03/04/2022","$499,900.00","$543,500.00","1,864","Calgary","1982","7","Shelina Wardrope","CWARDRSH","","Alex Cowie","CCOWIEAL","","CAL Zone S"
"1501","S","433 11 Avenue SE Unit#1703","A1188535","Apartment","Beltline","03/03/2022","$550,000.00","$543,000.00","1,243","Calgary","2008","0","Brenda Coulter","CCOULTBR2","","Al Dharamsi","CDHARAAL","","CAL Zone CC"
"1501","S","148 Hidden Hills Road NW","A1188062","Detached","Hidden Valley","03/08/2022","$449,000.00","$543,000.00","1,531","Calgary","1997","4","Tarek Hageahmad","CHAGEATA","CELHAGIB","Colin Kehler","CKEHLECO","","CAL Zone N"
"1501","S","331 Douglas Ridge Green SE","A1186318","Detached","Douglasdale/Glen","03/05/2022","$500,000.00","$543,000.00","1,387","Calgary","1997","8","Alyssa Campos","CCAMPOAL","","Ilham Cazac","CCAZACIL","","CAL Zone SE"
"1501","S","116 Copperstone Drive SE","A1188065","Detached","Copperfield","03/18/2022","$550,000.00","$542,500.00","1,461","Calgary","2014","17","Rajh Gill","CGILLRA5","","Robbie Sihota","CSIHOTRA","","CAL Zone SE"
"1501","S","510 6 Avenue SE Unit#1703","A1116980","Apartment","Downtown East Village","03/11/2022","$588,900.00","$542,500.00","1,118","Calgary","2015","276","Stacy Ewing","CEWINGST","","Jay Brar","CBRARJO1","","CAL Zone CC"
"1501","S","346 Harvest Lake Drive NE","A1191351","Detached","Harvest Hills","03/20/2022","$525,000.00","$542,000.00","1,705","Calgary","1997","10","William Vo","CVOWI","CAUDETCH","Judit Sheikh","CSHEIKJU","","CAL Zone N"
"1501","S","356 Marquis Heights SE","A1177347","Detached","Mahogany","03/08/2022","$549,900.00","$542,000.00","1,667","Calgary","2013","29","Kevin Seitz","CSEITZKE","","Val Djukic","CDJUKIVE","","CAL Zone SE"
"1501","S","1908 11 Street SW","A1181561","Row/Townhouse","Lower Mount Royal","03/01/2022","$507,000.00","$541,990.00","1,862","Calgary","1994","12","Yvette Nesry","CNESRYYV","","Jamie Ruff","CRUFFJA","","CAL Zone CC"
"1501","S","342 Sandstone Drive NW","A1187210","Detached","Sandstone Valley","03/08/2022","$499,900.00","$541,000.00","1,854","Calgary","1990","4","Vivian Chin","CCHINVI","","Ming Zhao","CZHAOMI","","CAL Zone N"
"1501","S","304 Sandpiper Circle NW","A1189859","Detached","Sandstone Valley","03/07/2022","$515,000.00","$540,501.00","1,625","Calgary","1989","3","Eric Frere","CFREREER","CAMANKAM","Mital Patel","CPATELMI","","CAL Zone N"
"1501","S","128 Scenic Cove Circle NW","A1190856","Detached","Scenic Acres","03/16/2022","$475,000.00","$540,500.00","1,466","Calgary","1986","8","Ron Carriere","CCARRIRO1","","Kelly Kernick","CKERNIKE","","CAL Zone NW"
"1501","S","7 Prestwick Row SE","A1194877","Detached","McKenzie Towne","03/25/2022","$465,000.00","$540,100.00","1,328","Calgary","1998","8","Jamie Giszas","CGISZAJA","","Gayatri Sharma","CSHARMGA","","CAL Zone SE"
"1501","S","258 Coventry Circle NE","A1197592","Detached","Coventry Hills","03/29/2022","$499,900.00","$540,000.00","1,445","Calgary","2000","5","Felix Chan","CCHANFE","","Terrie Stewart","CTARNOTE","","CAL Zone N"
"1501","S","7315 Bowness Road NW","A1197134","Detached","Bowness","03/29/2022","$519,900.00","$540,000.00","1,135","Calgary","1953","6","Ken Richter","CRICHTKE","","Harman Dhah","CDHAHHA1","CDHAHGU","CAL Zone NW"
"1501","S","119 Hawkhill Way NW","A1195550","Detached","Hawkwood","03/26/2022","$538,800.00","$540,000.00","1,830","Calgary","1982","8","Sheryl Thompson","CTHOMPSH","","Craig Lamb","CLAMBCR","","CAL Zone NW"
