"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","428 Nolan Hill Drive NW Unit#703","A1179104","Row/Townhouse","Nolan Hill","02/18/2022","$399,900.00","$452,000.00","1,167","Calgary","2016","3","Arthur Lee","CLEEAR2","","Lesley Jorgensen","CJORGELE","","CAL Zone N"
"1501","S","71 Martha's Haven Place NE","A1182024","Detached","Martindale","02/22/2022","$375,000.00","$451,900.00","1,357","Calgary","1998","5","Teri-Ann Begin","CBEGINTE","","Geet Gumber","CGUMBEGE","CVAVILDU","CAL Zone NE"
"1501","S","25 Edgeburn Crescent NW","A1178958","Detached","Edgemont","02/24/2022","$429,900.00","$451,800.00","1,064","Calgary","1983","14","Erica Zhang","CZHANGCH1","","Zhiyong Fang","CFANGZH1","","CAL Zone NW"
"1501","S","47 Martin Crossing Rise NE","A1179095","Detached","Martindale","02/15/2022","$399,900.00","$451,100.00","1,106","Calgary","1996","8","Sanjay Negi","CNEGISA","","Monit Kaushal","CKAUSHMO","","CAL Zone NE"
"1501","S","1719 111 Avenue SW","A1185877","Detached","Braeside","02/28/2022","$395,000.00","$451,000.00","1,105","Calgary","1972","2","Alexandra Sell","CSELLAL","","Raman Gahra","CGAHRARA","","CAL Zone S"
"1501","S","41 Copperfield Heath SE","A1175283","Detached","Copperfield","02/18/2022","$359,900.00","$451,000.00","1,195","Calgary","2005","10","Jeremy Campbell","CCAMPBJE1","CFENEMCH","Chris Migallo","CMIGALCH","CTOTA","CAL Zone SE"
"1501","S","121 Mckenzie Towne Drive SE","A1172926","Row/Townhouse","McKenzie Towne","02/04/2022","$374,900.00","$451,000.00","1,642","Calgary","2003","8","Michael Burton","CBURTOMI","","Randy Keylock","CKEYLORA","","CAL Zone SE"
"1501","S","36 Covehaven Road NE","A1184240","Detached","Coventry Hills","02/25/2022","$389,900.00","$450,000.00","1,262","Calgary","2003","3","Shilo Storey","CSTORESH","","Parm Mundi","CMUNDIPA","","CAL Zone N"
"1501","S","110 Covehaven View NE","A1183655","Detached","Coventry Hills","02/19/2022","$400,000.00","$450,000.00","1,309","Calgary","2002","1","Chris Migallo","CMIGALCH","CTOTA","Xing Wen Li","CLIXI1","","CAL Zone N"
"1501","S","132 Prestwick Heights SE","A1183574","Detached","McKenzie Towne","02/28/2022","$415,000.00","$450,000.00","1,336","Calgary","2003","4","Monica Swagar","CSWAGAMO","CSWAGAST","Ben Pinckney","CPINCKBE","","CAL Zone SE"
"1501","S","7911 36 Avenue NW","A1181585","Detached","Bowness","02/16/2022","$449,900.00","$450,000.00","912","Calgary","1954","4","Lance Berrington","CBERRILA","","Tarek Hageahmad","CHAGEATA","","CAL Zone NW"
"1501","S","71 Covepark Way NE","A1180010","Detached","Coventry Hills","02/18/2022","$429,900.00","$450,000.00","929","Calgary","2003","1","Genet Mehari","CMEHARGE","","Kiron Banik","CBANIKKI","","CAL Zone N"
"2001","S","328 PENWORTH Drive SE","A1179896","Detached","Penbrooke Meadows","02/25/2022","$450,000.00","$450,000.00","1,195","Calgary","1973","10","Ali Kassem Amery","CAMERYAL","","Sammy Gebreyesus","CGEBRESE","","CAL Zone E"
"2001","S","218 32 Avenue NE","A1178574","Detached","Highland Park","02/07/2022","$449,900.00","$450,000.00","809","Calgary","1952","3","Harry Morgan","CMORGAHA","","Mai Giang","CGIANGMA","","CAL Zone CC"
"2001","S","47 Auburn Bay Boulevard SE","A1178448","Semi Detached (Half Duplex)","Auburn Bay","02/24/2022","$424,900.00","$450,000.00","1,057","Calgary","2010","20","Andrey Kutepov","CKUTEPAN","CKUTEPEV","Haniff Shariff","CSHARIHA","","CAL Zone SE"
"2001","S","14816 Mt Mckenzie Drive SE","A1178285","Detached","McKenzie Lake","02/10/2022","$449,900.00","$450,000.00","947","Calgary","1994","3","Brad Van De Walle","CVANDEBR1","CCHIACMA","Sasha Raimova","CRAIMOSA","","CAL Zone SE"
"2001","S","102 Autumn Green SE","A1177937","Semi Detached (Half Duplex)","Auburn Bay","02/04/2022","$399,900.00","$450,000.00","1,355","Calgary","2010","1","Sam Baker","CBAKERSA","","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone SE"
"2001","S","4823 34 Avenue NE","A1177933","Detached","Whitehorn","02/16/2022","$429,000.00","$450,000.00","1,090","Calgary","1974","13","Arshad Rashed","CRASHEAR","CRAMAGCH1","Non Board Member","CNONMEMB","","CAL Zone NE"
"2001","S","137 Covepark Crescent NE","A1177596","Detached","Coventry Hills","02/04/2022","$410,000.00","$450,000.00","1,344","Calgary","2004","0","Shayna Nackoney-Skauge","CNACKOSH","CFORRETA","Matthew Mai","CMAIXU","","CAL Zone N"
"2001","S","258 Covepark Way NE","A1177413","Detached","Coventry Hills","02/05/2022","$409,900.00","$450,000.00","1,386","Calgary","2002","3","Sue Saunders","CSAUNDSU","","Hasib Rahman","CRAHMAHA","","CAL Zone N"
"2001","S","159 TARAWOOD Road E","A1177078","Detached","Taradale","02/07/2022","$459,990.00","$450,000.00","802","Calgary","2004","3","Nandha Ramasamy","CRAMASNA","","Harjot Kainth","CKAINTHA","","CAL Zone NE"
"2001","S","1334 14 Avenue SW Unit#906","A1176825","Apartment","Beltline","02/20/2022","$450,000.00","$450,000.00","1,240","Calgary","1979","19","Peter Appleby","CAPPLEPE","","Travis Collins","CCOLLITR","","CAL Zone CC"
"2001","S","236 Pinetree Road NE","A1176794","Detached","Pineridge","02/03/2022","$449,700.00","$450,000.00","1,223","Calgary","1975","2","Constantin Varna","CVARNACO","","Ahmed Al-Emran","CALEMRAH","","CAL Zone NE"
"2001","S","84 Whitaker Close NE","A1176504","Detached","Whitehorn","02/02/2022","$425,000.00","$450,000.00","1,211","Calgary","1981","2","Sid Sidhu","CSIDHUDA","CSIDHUGU","Gursh Sidhu","CSIDHUGU","","CAL Zone NE"
"2001","S","71 Aspen Hills Terrace SW","A1176176","Row/Townhouse","Aspen Woods","02/07/2022","$398,900.00","$450,000.00","1,182","Calgary","2009","6","Jason Manarintr","CMANARJA","CLUUDA","Diana Dai","CDAIGU","","CAL Zone W"
"2001","S","1532 51 Street SE","A1175822","Detached","Forest Lawn","02/11/2022","$429,000.00","$450,000.00","1,014","Calgary","1967","11","Thanh Vu","CVUTH1","","Peter Pasion","CPASIOPE","","CAL Zone E"
"2001","S","143 Douglas Glen Close SE","A1175809","Detached","Douglasdale/Glen","02/16/2022","$459,000.00","$450,000.00","1,137","Calgary","1995","12","Kieth Voong","CVOONGKI","","Manzoor Chaudhary","CCHAUDMA","","CAL Zone SE"
"2001","S","63 Woodglen Close SW","A1175445","Detached","Woodbine","02/09/2022","$450,000.00","$450,000.00","991","Calgary","1980","14","John W. Wade","CWADEJO1","","Travis Collins","CCOLLITR","","CAL Zone S"
"2001","S","30 Mt Aberdeen Grove SE","A1175220","Detached","McKenzie Lake","02/04/2022","$384,900.00","$450,000.00","1,203","Calgary","1998","8","Alicia Ryan","CRYANAL","","Mark Stanley Jamias","CJAMIAMA","","CAL Zone SE"
"2001","S","307 Aspen Hills Villas SW","A1175041","Row/Townhouse","Aspen Woods","02/10/2022","$439,900.00","$450,000.00","1,107","Calgary","2008","7","Jerry Weninger","CWENINJE","","Gloria Sun","CSUNWE","","CAL Zone W"
"2001","S","317 Martinglen Way NE","A1174993","Detached","Martindale","02/19/2022","$439,900.00","$450,000.00","1,085","Calgary","1994","22","Purnima Nalbo","CNALBOPU","","Harminder Saini","CSAINIHA","","CAL Zone NE"
"2001","S","14744 Mt Mckenzie Drive SE","A1174340","Detached","McKenzie Lake","02/02/2022","$399,900.00","$450,000.00","1,179","Calgary","1996","8","Thomas Calvert","CCALVETH","","Ruth Arnett","CARNETRU","","CAL Zone SE"
"2001","S","252 Covington Place NE","A1172798","Detached","Coventry Hills","02/25/2022","$450,000.00","$450,000.00","1,130","Calgary","1991","37","Brett Steele","CSTEELBR","CSTEELGR","Jamie Giszas","CGISZAJA","","CAL Zone N"
