"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","8204 Elbow Drive SW","A1241949","Detached","Kingsland","08/30/2022","$524,900.00","$495,000.00","1,446","Calgary","1959","36","Eric Boyd","CBOYDER","","Terrin Daemen","CDAEMETE","","CAL Zone S"
"501","S","41 Wolf Creek Manor SE","A1241778","Semi Detached (Half Duplex)","Wolf Willow","08/18/2022","$499,000.00","$495,000.00","1,388","Calgary","2020","28","Tracy Hryhoruk","CHRYHOTR","","Wayne Watson","CWATSOWA","","CAL Zone S"
"501","S","143 Country Hills Heights NW","A1241657","Detached","Country Hills","08/06/2022","$488,800.00","$495,000.00","1,460","Calgary","1999","16","Luke McLaren","CMCLARLU","","Kajal Sharma","CSHARMKA1","CHAVREJU","CAL Zone N"
"501","S","6228 Blackthorn Crescent NE","A1235759","Detached","Thorncliffe","08/05/2022","$509,900.00","$495,000.00","1,063","Calgary","1972","28","Cam Sterns","CSTERNCA","CCOXKI","Benjamin Sweet","CSWEETBE","CJENNEJA","CAL Zone N"
"501","S","313 Crestridge Common SW","A1234824","Row/Townhouse","Crestmont","08/13/2022","$499,900.00","$495,000.00","1,532","Calgary","2019","43","Don Wong","CWONGDO1","","Waleed Idriess","CIDRIEWA","","CAL Zone W"
"501","S","100 Bow Landing NW","A1232304","Semi Detached (Half Duplex)","Montgomery","08/05/2022","$509,000.00","$495,000.00","1,369","Calgary","1988","44","Katherine Bewell","CBEWELKA","","Elaine Pippi","CPIPPIEL","","CAL Zone NW"
"501","S","40 Bridleglen Road SW","A1227142","Detached","Bridlewood","08/05/2022","$499,990.00","$495,000.00","1,408","Calgary","2001","58","Val Djukic","CDJUKIVE","","TAM NGUYEN","FMNGUYETA","","CAL Zone S"
"501","S","107 Tuscany Valley Drive NW","A1251714","Detached","Tuscany","08/21/2022","$500,000.00","$494,800.00","1,360","Calgary","1998","3","Justin Havre","CHAVREJU","CSOWINBR","Yuan Wang","CWANGYU1","","CAL Zone NW"
"501","S","95 Royal Elm Way NW","A1236001","Detached","Royal Oak","08/18/2022","$519,900.00","$494,500.00","1,402","Calgary","2003","45","Don Wong","CWONGDO1","","Ivy Huang","CHUANGXI3","","CAL Zone NW"
"501","S","2034 Cottonwood Crescent SE","A1250439","Detached","Southview","08/18/2022","$500,000.00","$493,000.00","952","Calgary","1958","6","Mike Wolfe","CWOLFEMI1","CHICKEMI","Michael Niemans","CNIEMAMI","","CAL Zone E"
"501","S","71 Cranberry Place SE","A1250702","Detached","Cranston","08/31/2022","$498,800.00","$492,500.00","1,429","Calgary","2007","20","Sharon Murphy","CMURPHSH","","Bruce Voigt","CVOIGTBR","","CAL Zone SE"
"501","S","94 Sage Bluff Gate NW","A1251314","Semi Detached (Half Duplex)","Sage Hill","08/24/2022","$498,888.00","$492,000.00","1,318","Calgary","2016","10","Sylvie Linteau","CLINTESY","CLEPAGPH","Tommy Nguyen","CNGUYETO4","","CAL Zone N"
"501","S","687 Woodpark Boulevard SW","A1235155","Detached","Woodlands","08/04/2022","$464,900.00","$492,000.00","1,121","Calgary","1978","5","Kelly L. Macdonald","CMACDOKE1","","Lisa Bergmann","CBERGMLI","","CAL Zone S"
"501","S","21 Silverado Saddle Avenue SW","A1225707","Detached","Silverado","08/12/2022","$499,900.00","$492,000.00","1,314","Calgary","2008","70","Claudia Hernandez","CHERNACL","","Nathaniel Githumbi","CGITHUNA","","CAL Zone S"
"501","S","947 Northmount Drive NW","A1211146","Detached","Collingwood","08/06/2022","$499,900.00","$492,000.00","1,033","Calgary","1959","93","Patrick Hospes","CHOSPEPA","CGARNERO1","Cat Feeney","CFEENECA","CHAVREJU","CAL Zone NW"
"501","S","94 Arbour Wood Crescent NW","A1250852","Detached","Arbour Lake","08/26/2022","$500,000.00","$491,500.00","1,420","Calgary","1995","14","Joe Viani","CVIANIJO","","Diego Orjuela Ramos","CORJUEDI","","CAL Zone NW"
"501","S","6 Harcourt Road SW","A1244944","Detached","Haysboro","08/18/2022","$499,850.00","$491,500.00","1,174","Calgary","1959","15","Sheryl Lauinger","CLAUINSH","","Daniel Kowall","CKOWALDA1","","CAL Zone S"
"501","S","287 Hawkwood Drive NW","A1250829","Detached","Hawkwood","08/13/2022","$490,000.00","$491,000.00","1,715","Calgary","1989","2","Derrick Penn","CPENNDE","","Jaspal Sekhon","CSEKHOJA","","CAL Zone NW"
"501","S","305 37 Street SW","A1251009","Detached","Spruce Cliff","08/30/2022","$499,000.00","$490,000.00","1,370","Calgary","1990","16","Mary-Lou McCormick","CMCCORMA1","","Chris Adam","CADAMCH","","CAL Zone W"
"501","S","408 Silverado Plains Circle SW","A1246569","Detached","Silverado","08/25/2022","$509,000.00","$490,000.00","1,654","Calgary","2008","15","Kevin Beutler","CBEUTLKE","","Keri Thornton","CTHORNKE1","","CAL Zone S"
"501","S","1011 Canterbury Drive SW Unit#46","A1245617","Row/Townhouse","Canyon Meadows","08/25/2022","$500,000.00","$490,000.00","1,683","Calgary","1976","20","Jayson Shmyrko","CSHMYRJA","","Joanne Thomas","CTHOMAJO1","","CAL Zone S"
"501","S","74 Legacy Glen Common SE","A1245159","Semi Detached (Half Duplex)","Legacy","08/22/2022","$499,000.00","$490,000.00","1,369","Calgary","2017","18","Christie Crawford","CCRAWFCH","","Manan Shah","CSHAHMA","","CAL Zone S"
