"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","610 Auburn bay Square SE","A2011502","Row/Townhouse","Auburn Bay","12/22/2022","$289,900.00","$271,500.00","754","Calgary","2013","39","Derek Thistle","CTHISTDE","CDAVIEWI","Dennis Hwang","CHWANGDE","","CAL Zone SE"
"501","S","4 Sage Hill Terrace NW Unit#311","A2010816","Apartment","Sage Hill","12/02/2022","$279,900.00","$270,000.00","790","Calgary","2015","25","Wesley Morrow","CMORROWE1","CNIEFEKE","Yingxuan Chen","CCHENYI","CZHANJA","CAL Zone N"
"501","S","804 18 Avenue SW Unit#204","A1246207","Apartment","Lower Mount Royal","12/18/2022","$295,000.00","$270,000.00","588","Calgary","1912","134","Krista Kehoe","CKEHOEKR","","Krista Kehoe","CKEHOEKR","","CAL Zone CC"
"501","S","626 14 Avenue SW Unit#406","A2012064","Apartment","Beltline","12/16/2022","$275,000.00","$269,000.00","488","Calgary","2013","29","David Magnan","CMAGNADA","","Bryan Panganiban","CPANGABR","","CAL Zone CC"
"501","S","150 Shawnee Square SW Unit#111","A2011264","Apartment","Shawnee Slopes","12/03/2022","$269,900.00","$269,000.00","682","Calgary","2022","23","Will Vo","CVOWI","CAUDETCH","Nora Larioza","CLARIONO","","CAL Zone S"
"501","S","2519 38 Street NE Unit#23","A2009649","Row/Townhouse","Rundle","12/20/2022","$275,000.00","$267,000.00","846","Calgary","1978","46","Donna Williams","CWILLIDO","","Nisa Sukhbir","CSUKHBNI","","CAL Zone NE"
"501","S","1919 31 Street SW Unit#109","A2009183","Apartment","Killarney/Glengarry","12/11/2022","$279,900.00","$266,500.00","884","Calgary","1999","45","Jason Haggins","CHAGGIJA","","Jian Liang","CLIANGJI","","CAL Zone CC"
"501","S","20  Kincora Glen Park NW Unit#416","A2014565","Apartment","Kincora","12/21/2022","$269,000.00","$265,000.00","878","Calgary","2016","15","Li Yang","CYANGLI","","Mustafa Rampuri","CRAMPUMU","","CAL Zone N"
"501","S","304 Cranberry Park SE Unit#311","A2013926","Apartment","Cranston","12/16/2022","$265,000.00","$265,000.00","883","Calgary","2013","14","Shilo Storey","CSTORESH","CMCFARTA","Ian Morris","CMORRIIA","","CAL Zone SE"
"501","S","30 Cranfield Link SE Unit#205","A2011953","Apartment","Cranston","12/09/2022","$275,000.00","$265,000.00","859","Calgary","2006","24","Justin Havre","CHAVREJU","CDUNBAHO","Len T. Wong","CWONGLE3","","CAL Zone SE"
"501","S","2 Hemlock Crescent SW Unit#404","A2011530","Apartment","Spruce Cliff","12/06/2022","$275,000.00","$265,000.00","706","Calgary","2008","25","Nicole Rainey","CRAINENI","","Steve Hunter","CHUNTEST","","CAL Zone W"
"501","S","20 Kincora Glen Park NW Unit#516","A2010958","Apartment","Kincora","12/02/2022","$279,900.00","$265,000.00","878","Calgary","2016","23","Brad Chapman","CCHAPMBR","","Hasman Sandhu","CSANDHHA2","","CAL Zone N"
"501","S","1410 1 Street SE Unit#602","A2009024","Apartment","Beltline","12/22/2022","$275,000.00","$265,000.00","637","Calgary","2006","42","Dusko Sremac","CSREMADU","CGALWASE","Shane Ball","CBALLSH","","CAL Zone CC"
"501","S","188 15 Avenue SW Unit#201","A1254031","Apartment","Beltline","12/23/2022","$279,900.00","$265,000.00","782","Calgary","2006","119","Kenneth Keim","CKEIMKE","","Max Mills-Zikmund","CMILLSMA1","","CAL Zone CC"
"501","S","1441 23 Avenue SW Unit#7","A2010562","Apartment","Bankview","12/03/2022","$265,000.00","$262,000.00","1,027","Calgary","1997","29","Julie Dempsey","CDEMPSJU","","Ezra Malo","CMALOEZ","","CAL Zone CC"
