"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","30 Elgin Meadows Park SE","A1250660","Semi Detached (Half Duplex)","McKenzie Towne","10/04/2022","$409,900.00","$398,000.00","1,035","Calgary","2011","53","Monique Windrem","CWINDRMO","","Guy Cooley","CCOOLEGU","","CAL Zone SE"
"1001","S","802 Canfield Way SW","A2006725","Semi Detached (Half Duplex)","Canyon Meadows","10/26/2022","$399,900.00","$397,500.00","904","Calgary","1970","11","Sarah Arcuri","CARCURSA","","Ted Greenhough","CGREENTE","","CAL Zone S"
"1001","S","1107 Evansridge Park NW","A2002942","Row/Townhouse","Evanston","10/13/2022","$398,900.00","$397,500.00","1,404","Calgary","2015","21","Cathy Chen","CCHENHU","","Emily Liu","CLIUGU","","CAL Zone N"
"1001","S","2904 30 Avenue SE","A2008043","Detached","Dover","10/21/2022","$405,000.00","$397,000.00","1,129","Calgary","1970","0","Drake Thompson","CTHOMPDR","","Austen Gerlitz","CGERLITAU","","CAL Zone E"
"1001","S","96 Taralake Park NE","A1255667","Semi Detached (Half Duplex)","Taradale","10/05/2022","$410,000.00","$397,000.00","1,071","Calgary","2005","34","Harjot Kainth","CKAINTHA","","Parmeet Boparai","CBOPARPA","CDHILLGA","CAL Zone NE"
"1001","S","10 Discovery Ridge Close SW Unit#111","A1251976","Apartment","Discovery Ridge","10/20/2022","$399,000.00","$397,000.00","1,279","Calgary","2005","63","Wendy Morrison","CMORRIWE","","Troy Weber","CWEBERTR","","CAL Zone W"
"1001","S","55 Sanderling Rise NW","A1243435","Detached","Sandstone Valley","10/14/2022","$409,500.00","$396,000.00","1,547","Calgary","1985","79","Simon Strydhorst","CSTRYDSI","","Sheetal Cheema","CCHEEMSH","","CAL Zone N"
"1001","S","2332 17A Street SW","A2007503","Row/Townhouse","Bankview","10/30/2022","$399,900.00","$395,000.00","1,172","Calgary","1982","11","Monica Swagar","CSWAGAMO","CSWAGAST","Paula Murphy","CMURPHPA1","","CAL Zone CC"
"1001","S","100 Walgrove Court SE Unit#3101","A2006681","Row/Townhouse","Walden","10/31/2022","$399,999.00","$395,000.00","1,153","Calgary","2020","16","Amanda Zayonce","CZAYONAM","","Kiaira Chita","CCHITAKI","","CAL Zone S"
"1001","S","125 Panatella Way NW Unit#1018","A2006101","Row/Townhouse","Panorama Hills","10/28/2022","$399,900.00","$395,000.00","1,486","Calgary","2009","14","Jim Chen","CCHENZH","CCHENHU","Mark Wang","CWANGJI","","CAL Zone N"
"1001","S","828 Coach Bluff Crescent SW Unit#5","A2003951","Row/Townhouse","Coach Hill","10/13/2022","$415,000.00","$395,000.00","1,362","Calgary","1978","10","Kelly Miller-Morgan","CMILLEKE1","","Raegan Yake","CYAKERA","","CAL Zone W"
"1001","S","508 Sage Hill Grove NW","A1259359","Row/Townhouse","Sage Hill","10/19/2022","$399,900.00","$395,000.00","1,251","Calgary","2016","20","John W. Wade","CWADEJO1","","Marzieh Kamali","CKAMALMA","","CAL Zone N"
"1001","S","171 Tarington Green NE","A2003329","Detached","Taradale","10/13/2022","$409,000.00","$395,000.00","1,380","Calgary","1999","16","Sid Sidhu","CSIDHUDA","CSIDHUGU","Deep Nahal","CNAHALKU","","CAL Zone NE"
